x,y,ang_contr,pdoa,imu_x_g,imu_y_g,imu_z_g
4.372964,3.52159,167.6203,-8.126,-0.0078,0.1172,-0.1655
4.413139,3.341694,166.3239,-8.62,-0.0078,0.1172,-0.1655
4.401087,3.391006,166.7082,-8.62,-0.0078,0.1172,-0.1655
4.376088,3.496676,167.4861,-8.62,-0.0078,0.1172,-0.1655
4.40213,3.378693,166.6448,-8.62,-0.0078,0.1172,-0.1655
4.386034,3.447285,167.1553,-7.84,-0.0078,0.1172,-0.1655
4.381589,3.467031,167.2959,-7.84,-0.0078,0.1172,-0.1655
4.377372,3.485974,167.4287,-7.84,-0.0078,0.1172,-0.1655
4.347488,3.621691,168.3384,-7.84,-0.0312,0.1172,-0.1655
4.334816,3.683761,168.719,-8.122,-0.0312,0.1172,-0.1655
4.3754,3.48341,167.4507,-8.122,-0.0312,0.1172,-0.1655
4.401978,3.361585,166.5817,-9.104,-0.0312,0.1172,-0.1655
4.331965,3.676404,168.7398,-9.104,-0.0312,0.1172,-0.1655
4.372134,3.468358,167.4494,-9.104,-0.0312,0.1172,-0.1655
4.401388,3.330886,166.4721,-9.9,-0.0312,0.1172,-0.1655
4.394434,3.361395,166.7027,-9.9,-0.0312,0.1172,-0.1655
4.401388,3.330886,166.4721,-9.9,-0.0312,0.1172,-0.1655
4.347233,3.547596,168.1056,-9.9,-0.0312,0.1172,-0.1655
4.341406,3.572926,168.2771,-9.9,-0.0312,0.1172,-0.1655
4.328517,3.62982,168.6513,-7.68,-0.0312,0.1172,-0.1655
4.292305,3.795458,169.6627,-7.68,-0.0312,0.1172,-0.1655
4.24694,4.027538,170.8746,-7.68,-0.0312,0.1172,-0.1655
4.295714,3.744847,169.4756,-8.16,-0.0312,0.1172,-0.1655
4.258421,3.934986,170.501,-8.16,-0.0312,0.1172,-0.1655
4.249976,3.982433,170.7304,-8.16,-0.0312,0.1172,-0.1655
4.261247,3.917688,170.4196,-8.16,-0.0312,0.1172,-0.1655
4.264299,3.900669,170.335,-7.44,-0.0312,0.1172,-0.1655
4.313667,3.550342,168.6342,-7.44,-0.0312,0.1172,-0.1655
4.333446,3.462293,168.0394,-8.11,-0.0312,0.1172,-0.1655
4.346506,3.406505,167.6395,-8.11,-0.0312,0.1172,-0.1655
4.341944,3.425936,167.7803,-8.11,-0.0312,0.1172,-0.1655
4.336862,3.447728,167.936,-8.32,-0.0312,0.1172,-0.1655
4.363579,3.332092,167.093,-8.32,-0.0195,0.1055,-0.1653
4.329963,3.477542,168.1453,-8.32,-0.0195,0.1055,-0.1653
4.335048,3.454275,167.987,-8.32,-0.0195,0.1055,-0.1653
4.31986,3.522851,168.4512,-7.6,-0.0195,0.1055,-0.1653
4.313545,3.552568,168.6431,-7.6,-0.0195,0.1055,-0.1653
4.297792,3.627928,169.1127,-7.6,-0.0195,0.1055,-0.1653
4.340514,3.41469,167.7642,-7.6,-0.0195,0.1055,-0.1653
4.347542,3.383085,167.5399,-7.92,-0.0195,0.1055,-0.1653
4.327761,3.470402,168.1564,-7.92,-0.0195,0.1055,-0.1653
4.297804,3.610203,169.0604,-8.48,-0.0195,0.1055,-0.1653
4.316066,3.517872,168.4946,-9.126,-0.0195,0.1055,-0.1653
4.357036,3.324852,167.173,-9.126,-0.0195,0.1055,-0.1653
4.312667,3.517774,168.5474,-9.126,-0.0195,0.1055,-0.1653
4.329281,3.435047,168.0137,-8.4,-0.0195,0.1055,-0.1653
4.32049,3.477064,168.2933,-8.4,-0.0195,0.1055,-0.1653
4.338731,3.387919,167.6993,-8.4,-0.0195,0.1055,-0.1653
4.302205,3.558846,168.8382,-8.4,-0.0195,0.1055,-0.1653
4.332697,3.401971,167.8456,-8.104,-0.0195,0.1055,-0.1653
4.304264,3.537776,168.7413,-8.104,-0.0195,0.1055,-0.1653
4.294268,3.589042,169.0519,-8.104,-0.0195,0.1055,-0.1653
4.327497,3.414005,167.9707,-8.104,-0.0195,0.1055,-0.1653
4.307589,3.510617,168.6043,-8.94,-0.0117,0.0977,-0.1653
4.334037,3.375655,167.732,-8.94,-0.0117,0.0977,-0.1653
4.365263,3.226197,166.6559,-8.94,-0.0117,0.0977,-0.1653
4.322703,3.415436,168.0525,-8.94,-0.0117,0.0977,-0.1653
4.290787,3.57428,169.0615,-7.52,-0.0117,0.0977,-0.1653
4.221421,3.741645,170.5703,-7.52,-0.0117,0.0977,-0.1653
4.301484,3.151221,167.4502,-8.4,-0.0117,0.0977,-0.1653
4.433274,2.394379,160.8115,-8.4,-0.0117,0.0977,-0.1653
4.419765,2.458416,161.5589,-8.4,-0.0117,0.0977,-0.1653
4.337381,2.862057,165.5525,-8.4,-0.0117,0.0977,-0.1653
4.338218,2.857346,165.5139,-8.64,-0.0117,0.0977,-0.1653
4.337381,2.862057,165.5525,-8.64,-0.0117,0.0977,-0.1653
4.359955,3.546534,167.9055,-8.64,-0.0117,0.0977,-0.1653
4.397781,3.385361,166.7398,-8.58,-0.0117,0.0977,-0.1653
4.330669,3.632537,168.627,-8.58,-0.0117,0.0977,-0.1653
4.330842,3.631706,168.6218,-8.58,-0.0117,0.0977,-0.1653
4.330669,3.632537,168.627,-8.58,-0.0117,0.0977,-0.1653
4.462748,3.537491,166.2939,-8.104,-0.0117,0.0977,-0.1653
4.431485,3.656332,167.1883,-8.104,-0.0117,0.0977,-0.1653
4.442555,3.606753,166.8512,-8.104,-0.0117,0.0977,-0.1653
4.409626,3.750552,167.8186,-8.104,-0.0117,0.0977,-0.1653
4.412604,3.736457,167.7304,-7.28,-0.0117,0.0977,-0.1653
4.399343,3.798789,168.1171,-7.28,-0.0117,0.0977,-0.1653
4.377601,3.898519,168.7198,-7.28,-0.0117,0.0977,-0.1653
4.345588,4.062574,169.6005,-9.68,-0.0508,0.1172,-0.1653
4.365097,3.954719,169.0506,-9.68,-0.0508,0.1172,-0.1653
4.360125,3.980926,169.19,-8.18,-0.0508,0.1172,-0.1653
4.354542,4.010706,169.3454,-8.18,-0.0508,0.1172,-0.1653
4.322231,4.185798,170.2104,-8.18,-0.0508,0.1172,-0.1653
4.288221,4.385143,171.0805,-8.18,-0.0508,0.1172,-0.1653
4.267941,4.514034,171.583,-8.32,-0.0508,0.1172,-0.1653
4.27509,4.466318,171.4047,-8.32,-0.0508,0.1172,-0.1653
4.279016,4.440582,171.3062,-8.32,-0.0508,0.1172,-0.1653
4.315173,4.204864,170.3474,-8.32,-0.0508,0.1172,-0.1653
4.333368,4.096764,169.8509,-8.32,-0.0508,0.1172,-0.1653
4.311695,4.219997,170.4272,-9.54,-0.0508,0.1172,-0.1653
4.367151,3.885151,168.8302,-9.54,-0.0508,0.1172,-0.1653
4.358798,3.928875,169.0688,-9.54,-0.0508,0.1172,-0.1653
4.351901,3.965697,169.2641,-8.44,-0.0508,0.1172,-0.1653
4.38354,3.793595,168.3301,-8.44,-0.0508,0.1172,-0.1653
4.381059,3.763329,168.275,-8.42,-0.0508,0.1172,-0.1653
4.366958,3.835017,168.6907,-8.42,-0.0508,0.1172,-0.1653
4.382676,3.752403,168.2182,-8.94,-0.0508,0.1172,-0.1653
4.394071,3.694688,167.8704,-8.94,-0.0508,0.1172,-0.1653
4.385752,3.735714,168.1218,-8.94,-0.0508,0.1172,-0.1653
4.389135,3.718702,168.0192,-8.94,-0.0508,0.1172,-0.1653
4.396219,3.683365,167.8023,-8.5,-0.0508,0.1172,-0.1653
4.380814,3.758983,168.2654,-8.5,0.0547,0.0781,-0.1652
4.35342,3.89855,169.0621,-8.5,0.0547,0.0781,-0.1652
4.324904,4.053579,169.8609,-8.5,0.0547,0.0781,-0.1652
4.296729,4.217488,170.6195,-9.6,0.0547,0.0781,-0.1652
4.287943,4.272062,170.852,-9.6,0.0547,0.0781,-0.1652
4.266504,4.408242,171.4023,-9.6,0.0547,0.0781,-0.1652
4.313401,4.092497,170.1116,-9.6,0.0547,0.0781,-0.1652
4.3716,3.742633,168.3508,-8.12,0.0547,0.0781,-0.1652
4.356891,3.818905,168.7895,-8.12,0.0547,0.0781,-0.1652
4.346436,3.875006,169.0968,-8.12,0.0547,0.0781,-0.1652
4.334378,3.94132,169.4452,-8.12,0.0547,0.0781,-0.1652
4.310705,4.069648,170.094,-10.86,0.0547,0.0781,-0.1652
4.326544,3.974854,169.6415,-10.86,0.0547,0.0781,-0.1652
4.333803,3.93305,169.4316,-9.98,0.0547,0.0781,-0.1652
4.351295,3.830057,168.9019,-9.98,0.0547,0.0781,-0.1652
4.351106,3.831084,168.9075,-9.98,0.0547,0.0781,-0.1652
4.351295,3.830057,168.9019,-8.82,0.0547,0.0781,-0.1652
4.133264,3.563692,171.4895,-8.82,0.0547,0.0781,-0.1652
4.110453,3.681847,172.1068,-8.82,0.0547,0.0781,-0.1652
4.114947,3.656035,171.9827,-8.82,0.0547,0.0781,-0.1652
4.108294,3.693736,172.1647,-8.54,0.0547,0.0781,-0.1652
4.132705,3.552547,171.472,-8.54,0.0547,0.0781,-0.1652
4.117832,3.632728,171.8873,-8.54,0.0547,0.0781,-0.1652
4.086027,3.812748,172.7355,-8.54,0.0547,0.0781,-0.1652
4.111122,3.655414,172.0402,-6.0,-0.0938,0.2578,-0.1653
4.132853,3.528975,171.4136,-6.0,-0.0938,0.2578,-0.1653
4.12326,3.581406,171.6876,-6.0,-0.0938,0.2578,-0.1653
4.11582,3.623279,171.8977,-6.0,-0.0938,0.2578,-0.1653
4.136605,3.503622,171.2924,-5.118,-0.0938,0.2578,-0.1653
4.176254,3.289182,170.0628,-5.118,-0.0938,0.2578,-0.1653
4.165127,3.343237,170.4056,-2.34,-0.0938,0.2578,-0.1653
4.180783,3.262154,169.905,-2.34,-0.0938,0.2578,-0.1653
4.157465,3.375902,170.6233,-2.34,-0.0938,0.2578,-0.1653
4.349743,2.365246,162.4123,-2.34,-0.0938,0.2578,-0.1653
4.346733,2.37824,162.5685,-5.4,-0.0938,0.2578,-0.1653
4.290891,2.619076,165.2225,-5.4,-0.0938,0.2578,-0.1653
4.14815,3.368246,170.7567,-5.4,-0.0938,0.2578,-0.1653
4.157835,3.30033,170.4063,-3.118,-0.0938,0.2578,-0.1653
4.172147,3.202139,169.8695,-3.118,-0.0938,0.2578,-0.1653
4.187432,3.10064,169.2722,-3.118,-0.0938,0.2578,-0.1653
4.156578,3.299017,170.4238,-3.118,-0.0938,0.2578,-0.1653
4.121438,3.541312,171.6237,-5.0,-0.0938,0.2578,-0.1653
4.15242,3.309634,170.524,-5.0,-0.0938,0.2578,-0.1653
4.168583,3.197622,169.9174,-5.0,-0.0938,0.2578,-0.1653
4.205022,2.953417,168.4229,-5.0,-0.0938,0.2578,-0.1653
4.140028,3.357662,170.8631,-6.118,-0.0938,0.2578,-0.1653
4.096117,3.668925,172.2991,-6.118,-0.0938,0.2578,-0.1653
4.106545,3.586812,171.9616,-6.44,-0.0352,0.1719,-0.1653
4.110197,3.558042,171.8398,-6.44,-0.0352,0.1719,-0.1653
4.08561,3.745442,172.6126,-6.44,-0.0352,0.1719,-0.1653
4.098957,3.63766,172.1898,-3.12,-0.0352,0.1719,-0.1653
4.044821,4.064395,173.7542,-3.12,-0.0352,0.1719,-0.1653
3.949692,4.938569,175.9497,-3.12,-0.0352,0.1719,-0.1653
4.544339,-1.535926,31.5846,-3.12,-0.0352,0.1719,-0.1653
4.533905,-1.603277,30.2207,-4.114,-0.0352,0.1719,-0.1653
4.504427,-1.792602,26.7725,-4.114,-0.0352,0.1719,-0.1653
4.480729,-1.944064,24.3722,-4.114,-0.0352,0.1719,-0.1653
4.417826,-2.34864,19.1988,-4.114,-0.0352,0.1719,-0.1653
4.39317,-2.51296,17.5173,-4.114,-0.0352,0.1719,-0.1653
4.428196,-2.273818,20.0132,-4.4,-0.0352,0.1719,-0.1653
4.448733,-2.138378,21.6484,-4.4,-0.0352,0.1719,-0.1653
4.420679,-2.320615,19.476,-4.4,-0.0352,0.1719,-0.1653
4.408532,-2.401141,18.6098,-6.106,-0.0352,0.1719,-0.1653
4.411988,-2.375337,18.8725,-6.106,-0.0352,0.1719,-0.1653
4.427015,-2.275021,19.9772,-7.3,-0.0352,0.1719,-0.1653
4.441428,-2.179868,21.1066,-7.3,-0.0352,0.1719,-0.1653
4.421978,-2.306587,19.6141,-7.3,-0.0352,0.1719,-0.1653
4.414026,-2.359157,19.037,-5.106,-0.0352,0.1719,-0.1653
4.428329,-2.26392,20.0967,-5.106,-0.0352,0.1719,-0.1653
4.448064,-2.13413,21.672,-5.106,-0.0352,0.1719,-0.1653
4.427207,-2.2693,20.0278,-5.106,-0.0352,0.1719,-0.1653
4.389422,-2.51809,17.4062,-4.22,0.0039,0.1562,-0.1652
4.454068,-2.075963,22.3627,-4.22,0.0039,0.1562,-0.1652
4.486694,-1.866262,25.4132,-4.22,0.0039,0.1562,-0.1652
4.429892,-2.226084,20.4456,-4.22,0.0039,0.1562,-0.1652
4.438418,-2.170581,21.1198,-5.26,0.0039,0.1562,-0.1652
4.438587,-2.16949,21.1333,-5.26,0.0039,0.1562,-0.1652
4.438418,-2.170581,21.1198,-5.26,0.0039,0.1562,-0.1652
4.417181,3.5416,167.0071,-5.26,0.0039,0.1562,-0.1652
4.419547,3.531873,166.9361,-5.66,0.0039,0.1562,-0.1652
4.419133,3.533565,166.9485,-5.66,0.0039,0.1562,-0.1652
4.419547,3.531873,166.9361,-4.56,0.0039,0.1562,-0.1652
4.372332,3.602262,167.8989,-4.56,0.0039,0.1562,-0.1652
4.339797,3.744771,168.8249,-4.56,0.0039,0.1562,-0.1652
4.3288,3.79782,169.137,-7.48,0.0039,0.1562,-0.1652
4.373991,3.573216,167.778,-7.48,0.0039,0.1562,-0.1652
4.383545,3.530683,167.4874,-7.48,0.0039,0.1562,-0.1652
4.380952,3.541964,167.566,-7.48,0.0039,0.1562,-0.1652
4.386621,3.517148,167.3931,-6.126,0.0039,0.1562,-0.1652
4.384786,3.52507,167.4489,-6.126,0.0039,0.1562,-0.1652
4.369128,3.592941,167.9173,-6.126,0.0039,0.1562,-0.1652
4.411533,3.40153,166.5813,-6.126,0.0039,0.1562,-0.1652
4.439546,3.287153,165.6728,-5.116,0.0039,0.1562,-0.1652
4.425534,3.332914,166.0883,-5.116,0.0039,0.1562,-0.1652
4.42135,3.352944,166.2357,-5.116,0.0039,0.1562,-0.1652
4.395387,3.478518,167.1204,-5.116,-0.0273,0.125,-0.1653
4.389875,3.506704,167.3061,-6.74,-0.0273,0.125,-0.1653
4.448251,3.202357,165.164,-6.74,-0.0273,0.125,-0.1653
4.490203,3.014773,163.5492,-6.74,-0.0273,0.125,-0.1653
4.369987,3.553796,167.7749,-6.22,-0.0273,0.125,-0.1653
4.42616,3.245323,165.7176,-6.22,-0.0273,0.125,-0.1653
4.433101,3.211817,165.4587,-7.18,-0.0273,0.125,-0.1653
4.421354,3.267706,165.8907,-7.18,-0.0273,0.125,-0.1653
4.400616,3.368932,166.6318,-7.18,-0.0273,0.125,-0.1653
4.405736,3.342826,166.4482,-7.18,-0.0273,0.125,-0.1653
4.40503,3.346386,166.4735,-7.18,-0.0273,0.125,-0.1653
4.405736,3.342826,166.4482,-8.12,-0.0273,0.125,-0.1653
4.370522,3.545642,167.7394,-8.12,-0.0273,0.125,-0.1653
4.354995,3.611532,168.1923,-8.12,-0.0273,0.125,-0.1653
4.357543,3.600113,168.1171,-8.1,-0.0273,0.125,-0.1653
4.33949,3.680401,168.639,-8.1,-0.0273,0.125,-0.1653
4.362704,3.571855,167.9466,-8.1,-0.0273,0.125,-0.1653
4.371299,3.533867,167.6878,-8.1,-0.0273,0.125,-0.1653
4.362704,3.571855,167.9466,-8.28,-0.0273,0.125,-0.1653
3.881623,3.57856,175.5002,-8.28,-0.0273,0.125,-0.1653
4.132486,1.736003,162.9476,-8.28,-0.0273,0.125,-0.1653
4.141095,1.648144,161.8247,-9.84,-0.0273,0.125,-0.1653
4.07485,2.078343,167.1302,-9.84,-0.0273,0.125,-0.1653
4.086605,1.995918,166.2986,-8.6,-0.0273,0.125,-0.1653
4.111691,1.822642,164.3184,-8.6,-0.0352,0.1406,-0.1653
4.170211,1.429372,158.2518,-8.6,-0.0352,0.1406,-0.1653
4.153529,1.538824,160.2159,-8.6,-0.0352,0.1406,-0.1653
4.156458,1.519549,159.8873,-8.82,-0.0352,0.1406,-0.1653
4.158219,1.507963,159.6864,-8.82,-0.0352,0.1406,-0.1653
4.156458,1.519549,159.8873,-8.82,-0.0352,0.1406,-0.1653
4.530467,3.531078,165.2377,-8.82,-0.0352,0.1406,-0.1653
4.490457,3.663845,166.3398,-8.6,-0.0352,0.1406,-0.1653
4.456487,3.818588,167.3581,-8.6,-0.0352,0.1406,-0.1653
4.579085,3.202739,163.0015,-8.6,-0.0352,0.1406,-0.1653
4.456702,3.673098,166.8712,-8.6,-0.0352,0.1406,-0.1653
4.446784,3.72374,167.1887,-8.6,-0.0352,0.1406,-0.1653
4.502443,3.431593,165.2659,-10.94,-0.0352,0.1406,-0.1653
4.474909,3.559407,166.1904,-9.52,-0.0352,0.1406,-0.1653
4.480929,3.529298,165.9851,-9.52,-0.0352,0.1406,-0.1653
4.495685,3.457724,165.4774,-9.52,-0.0352,0.1406,-0.1653
4.489968,3.484605,165.6729,-8.108,-0.0352,0.1406,-0.1653
4.447853,3.689644,167.0585,-8.108,-0.0352,0.1406,-0.1653
4.488351,3.478452,165.6736,-8.108,-0.0352,0.1406,-0.1653
4.465657,3.586854,166.4316,-8.18,-0.0352,0.1406,-0.1653
4.444307,3.693771,167.1248,-8.18,-0.0352,0.1406,-0.1653
4.472529,3.54585,166.1759,-8.18,-0.0352,0.1406,-0.1653
4.450985,3.652166,166.8836,-8.18,-0.0352,0.1406,-0.1653
4.414018,3.843346,168.0415,-9.92,-0.0117,0.1211,-0.1653
4.434037,3.731627,167.4012,-9.92,-0.0117,0.1211,-0.1653
4.19728,5.116564,173.3417,-9.92,-0.0117,0.1211,-0.1653
4.497773,1.783104,153.2753,-9.92,-0.0117,0.1211,-0.1653
4.447751,2.091625,157.9369,-7.94,-0.0117,0.1211,-0.1653
4.401882,2.378482,161.369,-7.94,-0.0117,0.1211,-0.1653
4.386038,2.480798,162.4193,-7.94,-0.0117,0.1211,-0.1653
4.390055,2.454464,162.1574,-7.94,-0.0117,0.1211,-0.1653
4.381609,2.509611,162.701,-9.4,-0.0117,0.1211,-0.1653
4.423756,2.231501,159.7384,-9.4,-0.0117,0.1211,-0.1653
4.387932,2.458434,162.2293,-9.4,-0.0117,0.1211,-0.1653
4.420496,2.245627,159.929,-7.64,-0.0117,0.1211,-0.1653
4.40001,2.37523,161.3858,-7.64,-0.0117,0.1211,-0.1653
4.398243,2.386632,161.5067,-7.64,-0.0117,0.1211,-0.1653
4.517144,3.532369,165.4451,-8.5,-0.0117,0.1211,-0.1653
4.530009,3.483454,165.0519,-8.5,-0.0117,0.1211,-0.1653
4.536182,3.424379,164.7097,-8.5,-0.0117,0.1211,-0.1653
4.532884,3.43984,164.8264,-8.5,-0.0117,0.1211,-0.1653
4.513307,3.532277,165.5031,-8.4,-0.0117,0.1211,-0.1653
4.523492,3.482304,165.1473,-8.4,-0.0117,0.1211,-0.1653
4.540613,3.399965,164.5357,-8.4,-0.0117,0.1211,-0.1653
4.515731,3.515693,165.4006,-8.4,-0.0117,0.1211,-0.1653
4.525795,3.466568,165.0473,-9.82,-0.0117,0.1211,-0.1653
4.537656,3.409806,164.6244,-9.82,-0.0117,0.1211,-0.1653
4.510422,3.537233,165.5664,-9.82,-0.0117,0.1211,-0.1653
4.518138,3.499173,165.2977,-9.82,0.0039,0.1484,-0.1652
4.487684,3.64732,166.3213,-10.96,0.0039,0.1484,-0.1652
4.52181,3.427058,164.9449,-10.96,0.0039,0.1484,-0.1652
4.514415,3.462629,165.207,-7.28,0.0039,0.1484,-0.1652
4.571027,3.186637,163.0531,-7.28,0.0039,0.1484,-0.1652
4.545749,3.297142,163.995,-7.28,0.0039,0.1484,-0.1652
4.527497,3.380918,164.6593,-10.104,0.0039,0.1484,-0.1652
4.560716,3.222692,163.4002,-10.104,0.0039,0.1484,-0.1652
4.558423,3.23291,163.4871,-10.104,0.0039,0.1484,-0.1652
4.588218,3.099382,162.3155,-10.104,0.0039,0.1484,-0.1652
4.613305,2.993277,161.2976,-10.104,0.0039,0.1484,-0.1652
4.574845,3.148499,162.7963,-7.12,0.0039,0.1484,-0.1652
4.531161,3.338616,164.4159,-7.12,0.0039,0.1484,-0.1652
4.569351,3.157772,162.9349,-7.12,0.0039,0.1484,-0.1652
4.565772,3.173471,163.0736,-7.36,0.0039,0.1484,-0.1652
4.576853,3.124518,162.6386,-7.36,0.0039,0.1484,-0.1652
4.546247,3.257044,163.8002,-7.36,0.0039,0.1484,-0.1652
4.554728,3.218143,163.4759,-7.36,0.0039,0.1484,-0.1652
4.567905,3.15866,162.9634,-9.66,0.0039,0.1484,-0.1652
4.497116,3.468658,165.4991,-9.66,0.0039,0.1484,-0.1652
4.479191,3.559167,166.1245,-7.32,0.0039,0.1484,-0.1652
4.495317,3.473291,165.5454,-7.32,0.0039,0.1484,-0.1652
4.496342,3.468098,165.5088,-7.32,0.0039,0.1484,-0.1652
4.505401,3.422323,165.1815,-8.9,-0.0234,0.125,-0.1652
4.49721,3.462984,165.4749,-8.9,-0.0234,0.125,-0.1652
4.493564,3.481372,165.6046,-8.9,-0.0234,0.125,-0.1652
4.517224,3.361056,164.7358,-8.9,-0.0234,0.125,-0.1652
4.501403,3.437815,165.3077,-8.112,-0.0234,0.125,-0.1652
4.495905,3.465308,165.5044,-8.112,-0.0234,0.125,-0.1652
4.47962,3.547668,166.0747,-8.112,-0.0234,0.125,-0.1652
4.497684,3.453331,165.4286,-8.112,-0.0234,0.125,-0.1652
4.508453,3.399085,165.0366,-9.12,-0.0234,0.125,-0.1652
4.490786,3.486254,165.6668,-9.12,-0.0234,0.125,-0.1652
4.519366,3.340142,164.6106,-9.12,-0.0234,0.125,-0.1652
4.477303,3.543756,166.0953,-9.12,-0.0234,0.125,-0.1652
4.46879,3.588344,166.3898,-9.12,-0.0234,0.125,-0.1652
4.495176,3.449,165.4501,-8.1,-0.0234,0.125,-0.1652
4.483418,3.508455,165.8669,-9.56,-0.0234,0.125,-0.1652
4.474106,3.55664,166.1922,-9.56,-0.0234,0.125,-0.1652
4.503086,3.403687,165.1403,-9.56,-0.0234,0.125,-0.1652
4.537229,3.233417,163.8354,-7.1,-0.0234,0.125,-0.1652
4.469445,3.551385,166.2435,-7.1,-0.0234,0.125,-0.1652
4.462931,3.585965,166.4695,-7.1,-0.0234,0.125,-0.1652
4.498101,3.396359,165.1883,-7.1,-0.0234,0.125,-0.1652
4.488236,3.445844,165.5455,-6.12,-0.0234,0.125,-0.1652
4.473114,3.523195,166.0814,-6.12,-0.0234,0.125,-0.1652
4.496941,3.397575,165.2116,-6.12,-0.0234,0.125,-0.1652
4.457422,3.596713,166.5915,-6.12,-0.0352,0.1289,-0.1651
4.467035,3.544538,166.2547,-7.32,-0.0352,0.1289,-0.1651
4.468839,3.534933,166.1912,-7.32,-0.0352,0.1289,-0.1651
4.473656,3.50937,166.0204,-7.32,-0.0352,0.1289,-0.1651
4.432683,3.725387,167.4006,-7.32,-0.0352,0.1289,-0.1651
4.450678,3.622797,166.7856,-10.124,-0.0352,0.1289,-0.1651
4.461479,3.563438,166.4092,-10.124,-0.0352,0.1289,-0.1651
4.460205,3.568884,166.4485,-9.24,-0.0352,0.1289,-0.1651
4.499679,3.359842,165.0094,-9.24,-0.0352,0.1289,-0.1651
4.450815,3.604636,166.7193,-9.24,-0.0352,0.1289,-0.1651
4.474772,3.473066,165.8628,-9.24,-0.0352,0.1289,-0.1651
4.493646,3.374267,165.1663,-8.9,-0.0352,0.1289,-0.1651
4.503574,3.324205,164.7935,-8.9,-0.0352,0.1289,-0.1651
4.446864,3.606222,166.7845,-8.9,-0.0352,0.1289,-0.1651
4.439276,3.648111,167.0441,-6.52,-0.0352,0.1289,-0.1651
4.458529,3.540146,166.3682,-6.52,-0.0352,0.1289,-0.1651
4.474176,3.455733,165.804,-6.52,-0.0352,0.1289,-0.1651
4.474738,3.452798,165.7837,-6.52,-0.0352,0.1289,-0.1651
4.471923,3.467499,165.8853,-10.102,-0.0352,0.1289,-0.1651
4.479374,3.428364,165.6138,-10.102,-0.0352,0.1289,-0.1651
4.460216,3.527595,166.2957,-10.102,-0.0352,0.1289,-0.1651
4.45793,3.539875,166.3764,-10.66,-0.0352,0.1289,-0.1651
4.456404,3.548113,166.4301,-10.66,-0.0352,0.1289,-0.1651
4.47863,3.428179,165.6247,-10.66,-0.0352,0.1289,-0.1651
4.423925,3.541002,166.9014,-8.3,-0.1211,0.1992,-0.1651
4.392123,3.665805,167.8067,-8.3,-0.1211,0.1992,-0.1651
4.40273,3.616711,167.486,-7.46,-0.1211,0.1992,-0.1651
4.382987,3.705819,168.0697,-7.46,-0.1211,0.1992,-0.1651
4.354513,3.84091,168.8863,-7.46,-0.1211,0.1992,-0.1651
4.368717,3.768646,168.4711,-7.46,-0.1211,0.1992,-0.1651
4.398039,3.624383,167.5824,-7.52,-0.1211,0.1992,-0.1651
4.421919,3.514897,166.8385,-7.52,-0.1211,0.1992,-0.1651
4.386237,3.669576,167.9068,-7.52,-0.1211,0.1992,-0.1651
4.379823,3.700022,168.0984,-7.52,-0.1211,0.1992,-0.1651
4.384816,3.675953,167.9483,-7.52,-0.1211,0.1992,-0.1651
4.344583,3.868104,169.1042,-8.108,-0.1211,0.1992,-0.1651
4.334414,3.921607,169.3929,-8.108,-0.1211,0.1992,-0.1651
4.353352,3.819411,168.842,-8.108,-0.1211,0.1992,-0.1651
4.324312,3.969256,169.6584,-8.54,-0.1211,0.1992,-0.1651
4.316602,4.01189,169.8727,-8.54,-0.1211,0.1992,-0.1651
