x,y,ang_contr,pdoa,imu_x_g,imu_y_g,imu_z_g
3.930764,3.476008,174.5643,-2.7,-0.0156,0.1328,-0.1646
3.955095,3.297968,173.8546,-1.36,-0.0156,0.1328,-0.1646
3.901893,3.660608,175.2855,-1.36,-0.0156,0.1328,-0.1646
3.911232,3.584616,175.0378,-1.36,-0.0156,0.1328,-0.1646
3.932864,3.413674,174.4307,-1.36,-0.0156,0.1328,-0.1646
3.927507,3.453035,174.5819,-1.7,-0.0156,0.1328,-0.1646
3.902696,3.635626,175.2406,-1.7,-0.0156,0.1328,-0.1646
3.894109,3.705423,175.4618,-1.66,-0.0156,0.1328,-0.1646
3.908903,3.578854,175.0668,-1.66,-0.0156,0.1328,-0.1646
3.900437,3.646268,175.2897,-1.66,-0.0156,0.1328,-0.1646
3.92481,3.4461,174.6155,-1.24,-0.0156,0.1328,-0.1646
3.92758,3.425169,174.5369,-1.24,-0.0156,0.1328,-0.1646
3.917734,3.49894,174.8113,-1.24,-0.0156,0.1328,-0.1646
3.926509,3.431042,174.5639,-1.24,-0.0156,0.1328,-0.1646
3.931263,3.395298,174.4276,-1.24,-0.0156,0.1328,-0.1646
3.932592,3.385466,174.3892,-1.24,-0.0156,0.1328,-0.1646
3.910229,3.550639,175.0066,-1.24,-0.0156,0.1328,-0.1646
3.903664,3.602741,175.1821,-1.24,-0.0156,0.1328,-0.1646
3.889935,3.714159,175.5364,-4.116,-0.0156,0.1328,-0.1646
3.925474,3.41032,174.5483,-4.116,-0.0156,0.1328,-0.1646
3.934828,3.339662,174.2748,-4.116,-0.0156,0.1328,-0.1646
3.912043,3.506989,174.9154,-4.116,-0.0156,0.1328,-0.1646
3.902883,3.579337,175.1632,2.8,-0.0156,0.1328,-0.1646
3.906544,3.54955,175.0641,2.8,-0.0156,0.1328,-0.1646
3.916492,3.462596,174.7775,2.8,-0.0156,0.1328,-0.1646
3.911586,3.500349,174.9132,-6.84,-0.0156,0.1328,-0.1646
3.932436,3.335074,174.3076,-6.84,-0.0156,0.1328,-0.1646
3.910886,3.494821,174.9166,-1.4,-0.0156,0.1328,-0.1646
3.918628,3.433376,174.698,-1.4,-0.0117,0.1484,-0.1646
3.93021,3.34368,174.36,-1.4,-0.0117,0.1484,-0.1646
3.928884,3.353575,174.3989,-1.4,-0.0117,0.1484,-0.1646
3.928718,3.354819,174.4038,5.3,-0.0117,0.1484,-0.1646
3.928884,3.353575,174.3989,5.3,-0.0117,0.1484,-0.1646
3.82413,3.581375,176.419,5.3,-0.0117,0.1484,-0.1646
3.819476,3.615536,176.5262,5.3,-0.0117,0.1484,-0.1646
3.823621,3.584486,176.4302,-3.16,-0.0117,0.1484,-0.1646
3.840257,3.462319,176.0305,-3.16,-0.0117,0.1484,-0.1646
3.835018,3.499126,176.1575,-3.16,-0.0117,0.1484,-0.1646
3.830619,3.531453,176.2636,-3.16,-0.0117,0.1484,-0.1646
3.831019,3.52846,176.254,-3.16,-0.0117,0.1484,-0.1646
3.830619,3.531453,176.2636,0.26,-0.0117,0.1484,-0.1646
3.92315,3.576395,174.837,0.26,-0.0117,0.1484,-0.1646
3.921093,3.58981,174.8887,1.84,-0.0117,0.1484,-0.1646
3.866524,3.97111,176.1603,1.84,-0.0117,0.1484,-0.1646
3.913341,3.580135,174.9981,1.84,-0.0117,0.1484,-0.1646
3.89433,3.713661,175.4684,-5.34,-0.0117,0.1484,-0.1646
3.926987,3.474314,174.6234,-5.34,-0.0117,0.1484,-0.1646
3.876486,3.814971,175.8548,-5.34,-0.0117,0.1484,-0.1646
3.867866,3.886117,176.0569,-4.104,-0.0117,0.1484,-0.1646
3.896199,3.643905,175.3529,-4.104,-0.0117,0.1484,-0.1646
3.897826,3.631374,175.3114,-4.104,-0.0117,0.1484,-0.1646
3.882124,3.751751,175.6996,-4.104,-0.0117,0.1484,-0.1646
3.88283,3.746034,175.6823,-5.92,-0.0117,0.1445,-0.1646
3.882124,3.751751,175.6996,-5.92,-0.0117,0.1445,-0.1646
4.020089,3.570902,173.2904,-5.92,-0.0117,0.1445,-0.1646
3.98859,3.750456,174.0846,-5.92,-0.0117,0.1445,-0.1646
3.972205,3.862253,174.4954,6.3,-0.0117,0.1445,-0.1646
3.925442,4.202071,175.5714,6.3,-0.0117,0.1445,-0.1646
3.895324,4.457675,176.2097,6.3,-0.0117,0.1445,-0.1646
3.95747,3.858989,174.7076,-2.38,-0.0117,0.1445,-0.1646
4.012517,3.438229,173.1584,-2.38,-0.0117,0.1445,-0.1646
3.943607,3.882217,174.9421,-2.38,-0.0117,0.1445,-0.1646
3.964201,3.716073,174.4025,-1.38,-0.0117,0.1445,-0.1646
3.937189,3.910101,175.0713,-1.38,-0.0117,0.1445,-0.1646
3.95023,3.802829,174.7381,-1.38,-0.0117,0.1445,-0.1646
3.919616,4.045085,175.4822,-1.54,-0.0117,0.1445,-0.1646
3.980096,3.506525,173.8135,-1.54,-0.0117,0.1445,-0.1646
3.9947,3.401974,173.3821,-1.54,-0.0117,0.1445,-0.1646
3.998347,3.377034,173.2726,-1.54,-0.0117,0.1445,-0.1646
3.988065,3.446597,173.5759,-1.42,-0.0117,0.1445,-0.1646
3.958188,3.655912,174.4043,-1.42,-0.0117,0.1445,-0.1646
3.935183,3.83281,175.0021,-1.42,-0.0117,0.1445,-0.1646
3.950859,3.703258,174.5878,-1.42,-0.0117,0.1445,-0.1646
3.949775,3.711763,174.6167,-2.76,-0.0117,0.1445,-0.1646
3.965469,3.587993,174.184,-2.76,-0.0117,0.1445,-0.1646
3.960528,3.625044,174.3203,-2.76,-0.0117,0.1445,-0.1646
3.946262,3.733765,174.7017,-2.76,-0.0234,0.1211,-0.1645
3.930815,3.856948,175.0977,-2.14,-0.0234,0.1211,-0.1645
3.963009,3.543494,174.1508,-2.14,-0.0234,0.1211,-0.1645
3.957296,3.586528,174.3109,-1.22,-0.0234,0.1211,-0.1645
4.015226,3.156905,172.5069,-1.22,-0.0234,0.1211,-0.1645
3.973588,3.426495,173.7777,-1.22,-0.0234,0.1211,-0.1645
3.951547,3.588357,174.4047,0.84,-0.0234,0.1211,-0.1645
3.941906,3.664007,174.6689,0.84,-0.0234,0.1211,-0.1645
3.954231,3.564315,174.3244,0.84,-0.0234,0.1211,-0.1645
3.958617,3.530203,174.1995,0.84,-0.0234,0.1211,-0.1645
3.944036,3.642195,174.6039,0.84,-0.0234,0.1211,-0.1645
3.979307,3.35724,173.554,-1.38,-0.0234,0.1211,-0.1645
3.959829,3.497786,174.1265,-1.38,-0.0234,0.1211,-0.1645
3.942043,3.633943,174.6229,-1.38,-0.0234,0.1211,-0.1645
3.939874,3.651461,174.6823,-4.8,-0.0234,0.1211,-0.1645
3.952284,3.550481,174.3336,-4.8,-0.0234,0.1211,-0.1645
3.933019,3.701456,174.859,-4.8,-0.0234,0.1211,-0.1645
3.971987,3.375124,173.7106,-4.8,-0.0234,0.1211,-0.1645
3.960103,3.462676,174.0628,-3.92,-0.0234,0.1211,-0.1645
3.961363,3.42967,173.9853,-3.92,-0.0234,0.1211,-0.1645
3.964708,3.404209,173.885,-2.78,-0.0234,0.1211,-0.1645
4.303846,3.55113,168.7891,-2.78,-0.0234,0.1211,-0.1645
4.090426,4.151189,173.2622,-2.78,-0.0234,0.1211,-0.1645
3.983959,5.859339,176.2508,-2.102,-0.0078,0.1016,-0.1644
4.224446,4.784991,172.5649,-2.102,-0.0078,0.1016,-0.1644
4.260631,4.511853,171.6699,-2.102,-0.0078,0.1016,-0.1644
4.19313,4.980144,173.2081,-2.102,-0.0078,0.1016,-0.1644
4.218577,4.773771,172.6169,-3.116,-0.0078,0.1016,-0.1644
4.186924,5.014286,173.3239,-3.116,-0.0078,0.1016,-0.1644
4.184637,5.033042,173.3742,-3.116,-0.0078,0.1016,-0.1644
4.226839,4.682145,172.3747,-3.116,-0.0078,0.1016,-0.1644
4.231318,4.649045,172.2668,0.36,-0.0078,0.1016,-0.1644
4.194718,4.917575,173.1043,0.36,-0.0078,0.1016,-0.1644
4.182481,5.015589,173.3757,0.36,-0.0078,0.1016,-0.1644
4.200367,4.867664,172.9688,0.36,-0.0078,0.1016,-0.1644
4.070137,6.012023,175.5286,-1.38,-0.0078,0.1016,-0.1644
4.282098,2.882084,166.6849,-1.38,-0.0078,0.1016,-0.1644
4.077032,4.150761,173.444,-1.38,-0.0078,0.1016,-0.1644
4.017555,4.688131,174.9103,-3.2,-0.0078,0.1016,-0.1644
4.082047,4.001761,173.1313,-3.2,-0.0078,0.1016,-0.1644
4.069598,4.109945,173.4817,-3.2,-0.0078,0.1016,-0.1644
4.143883,3.424763,170.9763,-3.2,-0.0078,0.1016,-0.1644
4.161806,3.291429,170.3137,-1.72,-0.0078,0.1016,-0.1644
4.001819,4.501604,174.8992,-1.72,-0.0078,0.1016,-0.1644
3.9975,4.546138,175.0029,-1.72,-0.0078,0.1016,-0.1644
