x,y,ang_contr,pdoa,imu_x_g,imu_y_g,imu_z_g
0.551007,1.328061,-66.4633,162.102,0.0977,0.1562,-0.1639
0.601812,1.246185,-67.43,165.68,0.0977,0.1562,-0.1639
0.528676,1.401606,-65.4703,165.68,0.0977,0.1562,-0.1639
0.538752,1.366804,-65.9399,165.68,0.0977,0.1562,-0.1639
0.575829,1.375258,-65.5461,165.68,0.0977,0.1562,-0.1639
0.581999,1.298652,-66.7177,167.74,0.0977,0.1562,-0.1639
0.567444,1.319073,-66.4924,167.74,0.0977,0.1562,-0.1639
0.554153,1.264429,-67.4551,167.74,0.0977,0.1562,-0.1639
0.536626,1.11151,-70.0573,167.74,-0.0312,0.1562,-0.1641
0.507613,1.320173,-66.8818,170.106,-0.0312,0.1562,-0.1641
0.485246,1.362806,-66.3691,170.106,-0.0312,0.1562,-0.1641
0.533061,1.507084,-63.8306,170.106,-0.0312,0.1562,-0.1641
0.545931,1.411604,-65.1934,170.106,-0.0312,0.1562,-0.1641
0.535401,1.325969,-66.6032,176.1,-0.0312,0.1562,-0.1641
0.615778,1.433138,-64.3479,176.1,-0.0312,0.1562,-0.1641
0.615778,1.433138,-64.3479,176.1,-0.0312,0.1562,-0.1641
1.090177,1.767258,-54.8492,176.1,-0.0312,0.1562,-0.1641
1.096329,1.844261,-53.6238,-180.52,-0.0312,0.1562,-0.1641
1.112181,2.063021,-50.3328,-180.52,-0.0312,0.1562,-0.1641
1.149992,2.07921,-49.6802,-177.4,-0.0312,0.1562,-0.1641
1.140103,2.194509,-48.2634,-177.4,-0.0312,0.1562,-0.1641
1.119734,2.049738,-50.429,-177.4,-0.0312,0.1562,-0.1641
1.167154,2.003155,-50.5327,-171.4,-0.0312,0.1562,-0.1641
1.219068,2.095343,-48.6506,-171.4,-0.0312,0.1562,-0.1641
1.241257,2.12924,-47.9274,-171.4,-0.0312,0.1562,-0.1641
1.231076,2.122979,-48.134,-171.4,-0.0312,0.1562,-0.1641
1.232837,2.153206,-47.7099,-166.68,-0.0312,0.1562,-0.1641
1.231076,2.122979,-48.134,-166.68,-0.0312,0.1562,-0.1641
1.643306,2.322,-40.12,-166.68,-0.0312,0.1562,-0.1641
1.62345,2.364798,-39.8896,-166.68,-0.0312,0.1562,-0.1641
1.627404,2.391944,-39.5118,-159.106,-0.0312,0.1562,-0.1641
1.608017,2.292521,-40.9875,-159.106,-0.0312,0.1562,-0.1641
1.6205,2.381357,-39.735,-159.106,-0.0312,0.1562,-0.1641
1.63348,2.404224,-39.2812,-159.106,0.0352,0.0547,-0.1641
1.657756,2.437223,-38.5516,-157.7,0.0352,0.0547,-0.1641
1.675776,2.572621,-36.7951,-157.7,0.0352,0.0547,-0.1641
1.692583,2.527712,-37.0383,-147.62,0.0352,0.0547,-0.1641
1.699729,2.54067,-36.7943,-147.62,0.0352,0.0547,-0.1641
1.783687,2.546747,-35.4961,-147.62,0.0352,0.0547,-0.1641
1.76,2.475762,-36.6199,-139.54,0.0352,0.0547,-0.1641
1.795087,2.51596,-35.6551,-139.54,0.0352,0.0547,-0.1641
1.810604,2.507948,-35.5075,-139.54,0.0352,0.0547,-0.1641
1.773073,2.493902,-36.2249,-139.54,0.0352,0.0547,-0.1641
1.825788,2.517293,-35.1765,-139.54,0.0352,0.0547,-0.1641
1.813766,2.592852,-34.5632,-132.122,0.0352,0.0547,-0.1641
1.868183,2.60913,-33.5743,-132.122,0.0352,0.0547,-0.1641
1.895983,2.670623,-32.5403,-132.122,0.0352,0.0547,-0.1641
1.868652,2.691989,-32.747,-126.92,0.0352,0.0547,-0.1641
1.887611,2.928718,-30.3144,-126.92,0.0352,0.0547,-0.1641
1.889149,2.570693,-33.6446,-126.92,0.0352,0.0547,-0.1641
1.838138,2.688217,-33.2409,-126.92,0.0352,0.0547,-0.1641
1.929284,2.536395,-33.3728,-119.48,0.0352,0.0547,-0.1641
1.87372,2.570284,-33.8865,-119.48,0.0352,0.0547,-0.1641
1.862409,2.617537,-33.5773,-111.112,0.0352,0.0547,-0.1641
1.917952,2.788991,-31.0943,-111.112,0.0352,0.0547,-0.1641
1.931413,2.675428,-31.9506,-111.112,0.0352,0.0547,-0.1641
1.981581,2.839971,-29.6776,-102.44,0.0234,0.0508,-0.1642
1.978694,2.766394,-30.3734,-102.44,0.0234,0.0508,-0.1642
1.981581,2.839971,-29.6776,-102.44,0.0234,0.0508,-0.1642
2.436183,2.78457,-22.6826,-102.44,0.0234,0.0508,-0.1642
2.392919,2.769083,-23.553,-92.5,0.0234,0.0508,-0.1642
2.419119,2.76669,-23.1138,-92.5,0.0234,0.0508,-0.1642
2.447388,2.758468,-22.6774,-92.5,0.0234,0.0508,-0.1642
2.419033,2.797226,-22.8891,-92.5,0.0234,0.0508,-0.1642
2.386007,2.786664,-23.54,-85.122,0.0234,0.0508,-0.1642
2.454352,2.840481,-21.9656,-85.122,0.0234,0.0508,-0.1642
2.52569,2.875539,-20.4858,-85.122,0.0234,0.0508,-0.1642
2.5738,2.931184,-19.295,-85.122,0.0234,0.0508,-0.1642
2.611348,2.964126,-18.4456,-72.4,0.0234,0.0508,-0.1642
2.645947,2.99812,-17.652,-72.4,0.0234,0.0508,-0.1642
2.712838,2.959569,-16.6867,-72.4,0.0234,0.0508,-0.1642
2.630511,2.912001,-18.4141,-64.122,0.0234,0.0508,-0.1642
2.849823,3.193916,-13.2179,-64.122,0.0234,0.0508,-0.1642
2.816602,3.180924,-13.8355,-58.122,0.0234,0.0508,-0.1642
2.756571,3.090287,-15.2659,-58.122,0.0234,0.0508,-0.1642
2.85496,3.145769,-13.3244,-58.122,0.0234,0.0508,-0.1642
2.900664,3.194284,-12.3491,-58.122,0.0234,0.0508,-0.1642
2.891401,3.181283,-12.5571,-50.92,0.0234,0.0508,-0.1642
2.936978,3.188822,-11.7456,-50.92,0.0234,0.0508,-0.1642
2.971643,3.231092,-11.0051,-50.92,0.0234,0.0508,-0.1642
3.022483,3.185804,-10.2749,-50.92,0.0234,0.0508,-0.1642
3.080028,3.206903,-9.2099,-41.72,0.0703,0.1758,-0.1641
3.064794,3.240919,-9.3772,-41.72,0.0703,0.1758,-0.1641
3.207838,3.223601,-6.9361,-41.72,0.0703,0.1758,-0.1641
3.274733,3.202206,-5.8,-41.72,0.0703,0.1758,-0.1641
3.255007,3.218771,-6.1177,-32.8,0.0703,0.1758,-0.1641
3.438401,3.117146,-2.9677,-32.8,0.0703,0.1758,-0.1641
3.567154,3.105935,-0.6059,-32.8,0.0703,0.1758,-0.1641
3.451543,3.091602,-2.7492,-25.7,0.0703,0.1758,-0.1641
3.486779,3.111935,-2.0837,-25.7,0.0703,0.1758,-0.1641
3.506052,3.087139,-1.7431,-25.7,0.0703,0.1758,-0.1641
3.469688,3.108464,-2.4005,-20.64,0.0703,0.1758,-0.1641
3.543636,3.115592,-1.0364,-20.64,0.0703,0.1758,-0.1641
3.50938,3.110621,-1.6687,-20.64,0.0703,0.1758,-0.1641
3.467987,3.119095,-2.4236,-15.38,0.0703,0.1758,-0.1641
3.677457,3.136721,178.5854,-15.38,0.0703,0.1758,-0.1641
3.705785,3.139502,178.0702,-15.38,0.0703,0.1758,-0.1641
3.6415,3.101882,179.2335,-15.38,0.0703,0.1758,-0.1641
3.678769,3.119351,178.5535,-11.8,0.0703,0.1758,-0.1641
3.698834,3.123649,178.1877,-11.8,0.0703,0.1758,-0.1641
3.736534,3.155538,177.5225,-11.8,0.0703,0.1758,-0.1641
3.707203,3.133973,178.0409,-11.8,0.0703,0.1758,-0.1641
3.752599,3.112142,177.1928,-8.108,0.0703,0.1758,-0.1641
3.794947,3.150036,176.4586,-8.108,0.0703,0.1758,-0.1641
3.758101,3.141627,177.1191,-8.108,0.0703,0.1758,-0.1641
3.57334,3.138051,-0.4868,-8.108,0.0039,0.0898,-0.1641
3.706783,3.129153,178.0455,-4.11,0.0039,0.0898,-0.1641
3.669226,3.074406,178.7101,-1.84,0.0039,0.0898,-0.1641
3.691831,3.127511,178.3181,-1.84,0.0039,0.0898,-0.1641
3.67581,3.169992,178.63,-1.84,0.0039,0.0898,-0.1641
3.736505,3.139348,177.5102,-1.84,0.0039,0.0898,-0.1641
3.663157,3.093875,178.8305,2.72,0.0039,0.0898,-0.1641
3.767859,3.25962,177.0521,2.72,0.0039,0.0898,-0.1641
3.788318,3.325391,176.7588,2.72,0.0039,0.0898,-0.1641
3.742691,3.086663,177.3532,2.72,0.0039,0.0898,-0.1641
3.81088,3.070488,176.0711,2.72,0.0039,0.0898,-0.1641
3.758791,3.108126,177.0754,4.8,0.0039,0.0898,-0.1641
3.747382,3.136332,177.3095,4.8,0.0039,0.0898,-0.1641
3.758791,3.108126,177.0754,4.8,0.0039,0.0898,-0.1641
4.002286,3.439878,173.3297,2.48,0.0039,0.0898,-0.1641
4.023153,3.485195,173.0773,2.48,0.0039,0.0898,-0.1641
3.913183,3.436657,174.793,2.48,0.0039,0.0898,-0.1641
3.859504,3.42381,175.6656,2.48,0.0039,0.0898,-0.1641
3.892698,3.479245,175.1912,4.4,0.0039,0.0898,-0.1641
3.978527,3.517972,173.8587,4.4,0.0039,0.0898,-0.1641
3.920909,3.484712,174.7384,2.14,0.0039,0.0898,-0.1641
3.837558,3.47017,176.0838,2.14,0.0039,0.0898,-0.1641
3.771944,3.477876,177.1696,2.14,0.0039,0.0898,-0.1641
3.771166,3.517199,177.2139,1.94,-0.0508,0.0742,-0.1642
3.771944,3.477876,177.1696,1.94,-0.0508,0.0742,-0.1642
3.852455,3.542603,175.9239,1.94,-0.0508,0.0742,-0.1642
3.817745,3.550076,176.4901,1.94,-0.0508,0.0742,-0.1642
3.781491,3.528052,177.0552,-2.7,-0.0508,0.0742,-0.1642
3.70555,3.537943,178.2912,-2.7,-0.0508,0.0742,-0.1642
3.728302,3.560833,177.9364,-2.7,-0.0508,0.0742,-0.1642
3.720057,3.551016,178.0636,-2.7,-0.0508,0.0742,-0.1642
3.773687,3.55944,177.2064,-5.8,-0.0508,0.0742,-0.1642
3.677351,3.569573,178.7586,-5.8,-0.0508,0.0742,-0.1642
3.659772,3.574683,179.042,-5.8,-0.0508,0.0742,-0.1642
3.626911,3.603618,179.5721,-5.8,-0.0508,0.0742,-0.1642
3.623422,3.545533,179.6215,-8.48,-0.0508,0.0742,-0.1642
3.491497,3.610911,-1.7211,-8.48,-0.0508,0.0742,-0.1642
3.537314,3.589066,-1.0006,-12.98,-0.0508,0.0742,-0.1642
3.514142,3.620183,-1.3586,-12.98,-0.0508,0.0742,-0.1642
3.466341,3.643996,-2.1006,-12.98,-0.0508,0.0742,-0.1642
3.364768,3.602072,-3.7364,-16.82,-0.0508,0.0742,-0.1642
3.417057,3.647696,-2.8712,-16.82,-0.0508,0.0742,-0.1642
3.389021,3.649978,-3.3082,-16.82,-0.0508,0.0742,-0.1642
3.432519,3.626935,-2.6439,-16.82,-0.0508,0.0742,-0.1642
3.424379,3.618144,-2.7789,-20.6,-0.0508,0.0742,-0.1642
3.394192,3.632402,-3.2429,-20.6,-0.0508,0.0742,-0.1642
3.338217,3.623694,-4.132,-20.6,-0.0508,0.0742,-0.1642
3.272505,3.617317,-5.1732,-20.6,-0.0312,0.1289,-0.1642
3.313315,3.618095,-4.5305,-24.4,-0.0312,0.1289,-0.1642
3.314546,3.640265,-4.4837,-24.4,-0.0312,0.1289,-0.1642
3.252025,3.657794,-5.4343,-24.4,-0.0312,0.1289,-0.1642
3.168793,3.61925,-6.7943,-24.4,-0.0312,0.1289,-0.1642
3.280376,3.67309,-4.9732,-28.6,-0.0312,0.1289,-0.1642
3.145538,3.622588,-7.1505,-28.6,-0.0312,0.1289,-0.1642
3.036618,3.88208,-8.2573,-33.98,-0.0312,0.1289,-0.1642
3.130049,4.045935,-6.6254,-33.98,-0.0312,0.1289,-0.1642
3.180663,3.69834,-6.4689,-33.98,-0.0312,0.1289,-0.1642
2.968779,3.642146,-9.8323,-33.98,-0.0312,0.1289,-0.1642
3.148667,3.769499,-6.8277,-38.0,-0.0312,0.1289,-0.1642
3.290481,3.810386,-4.644,-38.0,-0.0312,0.1289,-0.1642
3.072488,3.732703,-8.0439,-38.0,-0.0312,0.1289,-0.1642
2.979246,3.714777,-9.4867,-39.14,-0.0312,0.1289,-0.1642
3.07681,3.758892,-7.9239,-39.14,-0.0312,0.1289,-0.1642
3.07478,3.790436,-7.8889,-39.14,-0.0312,0.1289,-0.1642
3.07681,3.758892,-7.9239,-39.14,-0.0312,0.1289,-0.1642
2.965864,3.668437,-9.8074,-45.126,-0.0312,0.1289,-0.1642
3.019688,3.71531,-8.8776,-45.126,-0.0312,0.1289,-0.1642
2.940849,3.666135,-10.1926,-45.126,-0.0312,0.1289,-0.1642
2.943467,3.606895,-10.3161,-45.126,-0.0312,0.1289,-0.1642
2.94939,3.742598,-9.8617,-51.96,-0.0312,0.1289,-0.1642
2.815716,3.694017,-11.9866,-51.96,-0.0312,0.1289,-0.1642
2.762765,3.690672,-12.7813,-51.96,-0.0078,0.2461,-0.1642
2.688469,3.751947,-13.6554,-53.36,-0.0078,0.2461,-0.1642
2.679156,3.791642,-13.6507,-53.36,-0.0078,0.2461,-0.1642
2.69205,3.806215,-13.4168,-58.104,-0.0078,0.2461,-0.1642
2.650699,3.762412,-14.1608,-58.104,-0.0078,0.2461,-0.1642
2.534015,3.739644,-15.9102,-58.104,-0.0078,0.2461,-0.1642
2.694069,3.779519,-13.4792,-58.104,-0.0078,0.2461,-0.1642
2.653896,3.792849,-14.0063,-60.112,-0.0078,0.2461,-0.1642
2.620688,3.810974,-14.4116,-60.112,-0.0078,0.2461,-0.1642
2.520081,3.798433,-15.8708,-60.112,-0.0078,0.2461,-0.1642
2.351356,3.788824,-18.2401,-60.112,-0.0078,0.2461,-0.1642
2.343116,3.788236,-18.3551,-63.2,-0.0078,0.2461,-0.1642
2.314982,3.799278,-18.6869,-63.2,-0.0078,0.2461,-0.1642
2.261178,3.791181,-19.4502,-63.2,-0.0078,0.2461,-0.1642
2.302829,3.806598,-18.8175,-62.3,-0.0078,0.2461,-0.1642
2.347713,3.799385,-18.2424,-62.3,-0.0078,0.2461,-0.1642
2.485901,3.795669,-16.3579,-62.3,-0.0078,0.2461,-0.1642
2.488195,3.791274,-16.344,-62.3,-0.0078,0.2461,-0.1642
2.485901,3.795669,-16.3579,-75.6,-0.0078,0.2461,-0.1642
2.083599,3.773893,-21.8909,-75.6,-0.0078,0.2461,-0.1642
2.0777,3.778587,-21.9433,-73.52,-0.0078,0.2461,-0.1642
1.973359,3.796545,-23.1929,-73.52,-0.0078,0.2461,-0.1642
2.047568,3.793507,-22.256,-73.52,-0.0078,0.2461,-0.1642
2.049043,3.805247,-22.175,-73.52,-0.0352,0.2031,-0.1642
2.077337,3.847929,-21.5892,-80.92,-0.0352,0.2031,-0.1642
2.069861,3.793229,-21.9685,-80.92,-0.0352,0.2031,-0.1642
2.042761,3.599707,-23.3934,-80.92,-0.0352,0.2031,-0.1642
2.104073,3.999912,-20.5053,-80.92,-0.0352,0.2031,-0.1642
2.120764,4.14011,-19.6615,-82.122,-0.0352,0.2031,-0.1642
2.101502,3.968376,-20.687,-82.122,-0.0352,0.2031,-0.1642
2.04266,3.47045,-24.1678,-88.2,-0.0352,0.2031,-0.1642
2.042907,3.472134,-24.1541,-88.2,-0.0352,0.2031,-0.1642
2.042907,3.472134,-24.1541,-97.2,-0.0352,0.2031,-0.1642
1.964113,3.566827,-24.6381,-101.104,-0.0352,0.2031,-0.1642
1.971936,3.611986,-24.263,-101.104,-0.0352,0.2031,-0.1642
1.928799,3.358525,-26.4549,-101.104,-0.0352,0.2031,-0.1642
1.932053,3.376137,-26.2912,-101.104,-0.0352,0.2031,-0.1642
1.932969,3.381125,-26.2452,-107.12,-0.0352,0.2031,-0.1642
1.932053,3.376137,-26.2912,-107.12,-0.0352,0.2031,-0.1642
1.832398,3.55784,-26.419,-107.12,-0.0352,0.2031,-0.1642
1.81513,3.47032,-27.2179,-107.12,-0.0352,0.2031,-0.1642
1.811769,3.453924,-27.3724,-109.36,-0.0352,0.2031,-0.1642
1.798245,3.388047,-28.0039,-109.36,-0.0352,0.2031,-0.1642
1.798481,3.389182,-27.9929,-109.36,-0.0352,0.2031,-0.1642
1.798245,3.388047,-28.0039,-109.36,-0.0312,0.2109,-0.1641
1.718419,3.549088,-27.9307,-112.102,-0.0312,0.2109,-0.1641
1.702792,3.477451,-28.6158,-112.102,-0.0312,0.2109,-0.1641
1.702792,3.477451,-28.6158,-112.102,-0.0312,0.2109,-0.1641
1.637239,3.542282,-28.9906,-112.102,-0.0312,0.2109,-0.1641
1.64331,3.568347,-28.738,-114.18,-0.0312,0.2109,-0.1641
1.671063,3.689999,-27.5982,-114.18,-0.0312,0.2109,-0.1641
1.603271,3.369884,-30.6477,-120.56,-0.0312,0.2109,-0.1641
1.619081,3.429244,-30.0131,-120.56,-0.0312,0.2109,-0.1641
1.605248,3.367263,-30.6423,-120.56,-0.0312,0.2109,-0.1641
1.606896,3.37441,-30.5683,-120.56,-0.0312,0.2109,-0.1641
1.601763,3.352066,-30.8001,-123.62,-0.0312,0.2109,-0.1641
1.605371,3.367577,-30.6384,-123.62,-0.0312,0.2109,-0.1641
1.591086,3.30562,-31.2882,-123.62,-0.0312,0.2109,-0.1641
1.577309,3.335557,-31.2327,-123.92,-0.0312,0.2109,-0.1641
1.565304,3.284968,-31.7739,-123.92,-0.0312,0.2109,-0.1641
1.574127,3.321131,-31.383,-123.92,-0.0312,0.2109,-0.1641
1.593021,3.400254,-30.551,-123.92,-0.0312,0.2109,-0.1641
1.572236,3.308937,-31.5006,-129.4,-0.0312,0.2109,-0.1641
1.582656,3.352575,-31.0366,-129.4,-0.0312,0.2109,-0.1641
1.57397,3.315441,-31.4287,-129.4,-0.0312,0.2109,-0.1641
1.583526,3.233549,-31.9481,-129.4,-0.0312,0.2109,-0.1641
1.57892,3.214779,-32.1569,-135.116,-0.0312,0.2109,-0.1641
1.512021,3.027066,-34.5967,-135.116,-0.0312,0.2109,-0.1641
1.402283,3.105935,-35.2827,-147.68,-0.0547,0.2266,-0.1641
1.357618,3.097153,-35.9051,-147.68,-0.0547,0.2266,-0.1641
1.360346,3.106359,-35.7912,-147.68,-0.0547,0.2266,-0.1641
1.379636,3.061834,-35.9487,-151.96,-0.0547,0.2266,-0.1641
1.420569,3.051983,-35.5308,-151.96,-0.0547,0.2266,-0.1641
1.402703,3.029191,-35.9562,-151.96,-0.0547,0.2266,-0.1641
1.360903,3.004517,-36.6951,-151.96,-0.0547,0.2266,-0.1641
1.367253,3.004026,-36.6216,-153.48,-0.0547,0.2266,-0.1641
1.34347,2.971027,-37.2171,-153.48,-0.0547,0.2266,-0.1641
1.299098,2.949253,-37.9601,-153.48,-0.0547,0.2266,-0.1641
1.343263,2.939085,-37.5184,-153.48,-0.0547,0.2266,-0.1641
1.365395,2.953733,-37.1088,-153.48,-0.0547,0.2266,-0.1641
1.244253,2.881979,-39.2628,-161.7,-0.0547,0.2266,-0.1641
1.382864,2.871619,-37.6712,-161.7,-0.0547,0.2266,-0.1641
1.373282,2.854974,-37.9522,-161.7,-0.0547,0.2266,-0.1641
1.225433,2.758854,-40.7188,-167.0,-0.0547,0.2266,-0.1641
1.307502,2.762075,-39.6924,-167.0,-0.0547,0.2266,-0.1641
1.213858,2.686215,-41.6144,-167.32,-0.0547,0.2266,-0.1641
1.220444,2.667137,-41.7386,-167.32,-0.0547,0.2266,-0.1641
1.24756,2.63563,-41.7506,-167.32,-0.0547,0.2266,-0.1641
1.269368,2.608314,-41.7821,-175.86,-0.0547,0.2266,-0.1641
1.228857,2.607304,-42.2841,-175.86,-0.0547,0.2266,-0.1641
1.239796,2.569341,-42.5707,-175.86,-0.0547,0.2266,-0.1641
1.331075,2.657306,-40.4922,-175.86,-0.0547,0.2266,-0.1641
1.320151,2.629557,-40.9256,-179.1,-0.1484,0.1641,-0.1641
1.221273,2.512386,-43.4347,-179.1,-0.1484,0.1641,-0.1641
1.227975,2.52079,-43.2585,-179.1,-0.1484,0.1641,-0.1641
1.299436,2.561179,-41.9316,-179.1,-0.1484,0.1641,-0.1641
1.253736,2.501388,-43.1672,176.126,-0.1484,0.1641,-0.1641
1.252037,2.467269,-43.5807,176.126,-0.1484,0.1641,-0.1641
1.206833,2.419376,-44.688,176.126,-0.1484,0.1641,-0.1641
1.194819,2.387461,-45.2118,176.126,-0.1484,0.1641,-0.1641
1.22485,2.311058,-45.7836,173.2,-0.1484,0.1641,-0.1641
1.16458,2.203804,-47.8581,173.2,-0.1484,0.1641,-0.1641
1.152342,2.20279,-48.0141,170.106,-0.1484,0.1641,-0.1641
1.156029,2.200928,-47.9953,170.106,-0.1484,0.1641,-0.1641
1.133908,2.121113,-49.3008,170.106,-0.1484,0.1641,-0.1641
1.150857,2.158251,-48.6126,175.1,-0.1484,0.1641,-0.1641
1.205593,2.201366,-47.4052,175.1,-0.1484,0.1641,-0.1641
1.250243,2.264329,-46.0607,175.1,-0.1484,0.1641,-0.1641
1.274101,2.261691,-45.8019,175.1,-0.1484,0.1641,-0.1641
1.259538,2.207229,-46.6781,173.12,-0.1484,0.1641,-0.1641
1.259448,2.211778,-46.6203,173.12,-0.1484,0.1641,-0.1641
1.259538,2.207229,-46.6781,173.12,-0.1484,0.1641,-0.1641
0.946395,2.287283,-49.2402,173.12,-0.1484,0.1641,-0.1641
0.982161,2.220536,-49.6943,174.126,-0.1484,0.1641,-0.1641
1.024469,2.148763,-50.1618,174.126,-0.1484,0.1641,-0.1641
1.014711,2.218045,-49.3721,174.126,0.0234,0.1133,-0.1641
1.021265,2.210527,-49.3964,174.126,0.0234,0.1133,-0.1641
1.052527,2.097794,-50.5292,174.56,0.0234,0.1133,-0.1641
1.100893,2.168971,-49.0453,174.56,0.0234,0.1133,-0.1641
1.10318,2.191309,-48.7285,-180.84,0.0234,0.1133,-0.1641
1.081696,2.1263,-49.8243,-180.84,0.0234,0.1133,-0.1641
1.075034,2.129192,-49.8605,-174.58,0.0234,0.1133,-0.1641
1.151389,2.128767,-48.997,-174.58,0.0234,0.1133,-0.1641
1.187802,2.079468,-49.2366,-174.58,0.0234,0.1133,-0.1641
1.185958,2.068061,-49.414,-174.58,0.0234,0.1133,-0.1641
1.175547,2.11351,-48.9198,-174.58,0.0234,0.1133,-0.1641
1.181479,2.07635,-49.3532,-175.56,0.0234,0.1133,-0.1641
1.195052,2.122375,-48.5715,-175.56,0.0234,0.1133,-0.1641
1.223893,2.169029,-47.6086,-175.56,0.0234,0.1133,-0.1641
1.246191,2.121074,-47.9772,-165.26,0.0234,0.1133,-0.1641
1.220454,2.178937,-47.5198,-165.26,0.0234,0.1133,-0.1641
1.197732,2.221354,-47.2407,-165.26,0.0234,0.1133,-0.1641
1.23847,2.228532,-46.6597,-165.26,0.0234,0.1133,-0.1641
1.259212,2.171194,-47.1526,-163.8,0.0234,0.1133,-0.1641
1.282838,2.190829,-46.6052,-163.8,0.0234,0.1133,-0.1641
1.313454,2.237016,-45.6273,-163.8,0.0234,0.1133,-0.1641
1.338957,2.368647,-43.6686,-163.8,0.0234,0.1133,-0.1641
1.371745,2.372658,-43.2023,-155.62,0.0234,0.1133,-0.1641
1.362188,2.377334,-43.2684,-143.1,-0.0234,0.1328,-0.1643
1.38659,2.30638,-43.8216,-143.1,-0.0234,0.1328,-0.1643
1.381271,2.239045,-44.7389,-143.1,-0.0234,0.1328,-0.1643
1.440892,2.419386,-41.7463,-143.1,-0.0234,0.1328,-0.1643
1.513825,2.391782,-41.0958,-137.126,-0.0234,0.1328,-0.1643
1.427622,2.338387,-42.8923,-137.126,-0.0234,0.1328,-0.1643
1.386341,2.296014,-43.9538,-137.126,-0.0234,0.1328,-0.1643
1.490287,2.461581,-40.5984,-137.126,-0.0234,0.1328,-0.1643
1.56735,2.346622,-40.8992,-127.6,-0.0234,0.1328,-0.1643
1.467099,2.322063,-42.5686,-127.6,-0.0234,0.1328,-0.1643
1.469065,2.356047,-42.1279,-127.6,-0.0234,0.1328,-0.1643
1.467099,2.322063,-42.5686,-127.6,-0.0234,0.1328,-0.1643
1.956344,2.437028,-33.9977,-127.6,-0.0234,0.1328,-0.1643
2.060293,2.574207,-30.8848,-116.86,-0.0234,0.1328,-0.1643
2.044567,2.577495,-31.1096,-116.86,-0.0234,0.1328,-0.1643
2.107214,2.590025,-29.9574,-116.86,-0.0234,0.1328,-0.1643
2.167709,2.895992,-26.3159,-103.78,-0.0234,0.1328,-0.1643
2.197435,3.018113,-24.925,-94.92,-0.0234,0.1328,-0.1643
2.178563,2.600682,-28.6594,-94.92,-0.0234,0.1328,-0.1643
2.179766,2.56455,-28.9774,-94.92,-0.0234,0.1328,-0.1643
2.175736,2.748732,-27.3911,-94.92,-0.0234,0.1328,-0.1643
