x,y,ang_contr,pdoa,imu_x_g,imu_y_g,imu_z_g
6.776868,2.140462,123.9707,-168.34,0.0352,0.1211,-0.1646
6.71733,2.231785,125.6,-168.34,0.0352,0.1211,-0.1646
6.719254,2.228669,125.5453,-168.34,0.0352,0.1211,-0.1646
6.71733,2.231785,125.6,-168.34,0.0352,0.1211,-0.1646
7.196909,2.81794,128.0763,-171.74,0.0352,0.1211,-0.1646
7.260752,2.753225,126.9466,-171.74,0.0352,0.1211,-0.1646
7.162118,2.84516,128.6153,-171.74,0.0352,0.1211,-0.1646
7.157368,2.838765,128.5897,-170.6,0.0352,0.1211,-0.1646
7.240518,2.748301,127.0499,-170.6,0.0352,0.1211,-0.1646
7.165357,2.822884,128.3705,-170.6,0.0352,0.1211,-0.1646
7.213954,2.770198,127.4712,178.122,0.0352,0.1211,-0.1646
7.096765,2.889969,129.5727,178.122,0.0352,0.1211,-0.1646
6.974128,3.033523,131.9573,178.122,0.0352,0.1211,-0.1646
6.955765,3.058085,132.3427,-177.78,0.0352,0.1211,-0.1646
7.005329,2.990515,131.2892,-177.78,0.0352,0.1211,-0.1646
7.003691,2.992635,131.323,-177.78,0.0352,0.1211,-0.1646
7.009752,2.984776,131.1978,-177.78,0.0352,0.1211,-0.1646
6.925756,3.092911,132.9224,176.11,0.0352,0.1211,-0.1646
6.965722,3.036724,132.0584,176.11,0.0352,0.1211,-0.1646
7.030486,2.94942,130.6879,176.11,0.0352,0.1211,-0.1646
7.119562,2.837388,128.8749,176.11,0.0352,0.1211,-0.1646
7.142828,2.810769,128.4274,172.126,0.0352,0.1211,-0.1646
7.196665,2.750751,127.409,172.126,0.0352,0.1211,-0.1646
6.903357,2.933585,131.6071,172.126,0.0352,0.1211,-0.1646
6.982241,2.818773,129.808,172.126,0.0469,0.168,-0.1644
6.982857,2.796635,129.5808,173.4,0.0469,0.168,-0.1644
6.954173,2.834935,130.2044,172.0,0.0469,0.168,-0.1644
6.926866,2.872481,130.808,172.0,0.0469,0.168,-0.1644
6.889296,2.925591,131.6508,172.0,0.0469,0.168,-0.1644
6.981944,2.789582,129.5174,172.0,0.0469,0.168,-0.1644
7.036331,2.717036,128.3327,171.112,0.0469,0.168,-0.1644
6.853846,2.946562,132.1628,171.112,0.0469,0.168,-0.1644
6.817863,3.001007,133.0029,171.112,0.0469,0.168,-0.1644
6.995986,2.721522,128.7085,171.112,0.0469,0.168,-0.1644
6.992025,2.726678,128.794,171.112,0.0469,0.168,-0.1644
6.995986,2.721522,128.7085,163.114,0.0469,0.168,-0.1644
6.569699,3.087869,136.1176,163.114,0.0469,0.168,-0.1644
6.654864,2.98053,134.2944,163.114,0.0469,0.168,-0.1644
6.693862,2.93395,133.4804,169.126,0.0469,0.168,-0.1644
6.717245,2.906861,132.9998,169.126,0.0469,0.168,-0.1644
6.63415,2.993272,134.6114,169.126,0.0469,0.168,-0.1644
6.472143,3.246579,138.5019,162.12,0.0469,0.168,-0.1644
6.588293,2.933044,134.4654,162.12,0.0469,0.168,-0.1644
6.515415,3.05019,136.2942,159.52,0.0469,0.168,-0.1644
6.45944,3.147395,137.7445,159.52,0.0469,0.168,-0.1644
6.391611,3.272335,139.5327,159.52,0.0469,0.168,-0.1644
6.461696,3.13385,137.599,159.52,0.0469,0.168,-0.1644
6.365125,3.311135,140.1348,156.116,-0.0391,0.1523,-0.1646
6.439223,3.160986,138.0696,156.116,-0.0391,0.1523,-0.1646
6.565353,2.924296,134.6006,156.116,-0.0391,0.1523,-0.1646
6.487535,3.051406,136.5805,156.116,-0.0391,0.1523,-0.1646
6.388583,3.227025,139.1686,157.76,-0.0391,0.1523,-0.1646
6.758048,2.484756,128.1957,157.76,-0.0391,0.1523,-0.1646
6.453878,2.868697,135.1484,157.76,-0.0391,0.1523,-0.1646
6.47876,2.824737,134.4573,157.76,-0.0391,0.1523,-0.1646
6.499281,2.789432,133.8937,150.7,-0.0391,0.1523,-0.1646
6.571354,2.66809,131.9219,150.7,-0.0391,0.1523,-0.1646
6.38743,2.946094,136.5851,150.7,-0.0391,0.1523,-0.1646
6.397902,2.926397,136.2859,150.7,-0.0391,0.1523,-0.1646
6.599368,2.57047,130.5967,152.98,-0.0391,0.1523,-0.1646
6.5619,2.626345,131.5637,148.1,-0.0391,0.1523,-0.1646
6.585969,2.58894,130.9264,148.1,-0.0391,0.1523,-0.1646
6.486127,2.740078,133.513,148.1,-0.0391,0.1523,-0.1646
6.419072,2.853099,135.3437,148.1,-0.0391,0.1523,-0.1646
6.359743,2.960418,137.0092,143.68,-0.0391,0.1523,-0.1646
6.354793,2.969937,137.1523,143.68,-0.0391,0.1523,-0.1646
6.348544,2.982014,137.333,143.68,-0.0391,0.1523,-0.1646
6.393002,2.895499,136.0323,143.68,-0.0391,0.1523,-0.1646
6.330004,3.012516,137.8165,144.104,-0.0391,0.1523,-0.1646
6.311561,3.049053,138.3529,144.104,-0.0391,0.1523,-0.1646
6.321221,3.029548,138.069,144.104,-0.0391,0.1523,-0.1646
6.403637,2.864586,135.6161,144.104,-0.0508,0.2227,-0.1645
6.3815,2.905134,136.2455,135.116,-0.0508,0.2227,-0.1645
6.412579,2.846869,135.3471,135.116,-0.0508,0.2227,-0.1645
6.426608,2.820848,134.9416,135.116,-0.0508,0.2227,-0.1645
6.421187,2.830534,135.0948,135.116,-0.0508,0.2227,-0.1645
6.392448,2.882188,135.906,136.46,-0.0508,0.2227,-0.1645
6.382413,2.900535,136.1907,136.46,-0.0508,0.2227,-0.1645
6.393241,2.880268,135.8788,133.22,-0.0508,0.2227,-0.1645
6.45259,2.770389,134.1625,133.22,-0.0508,0.2227,-0.1645
6.463491,2.75146,133.857,133.22,-0.0508,0.2227,-0.1645
6.430928,2.807357,134.7605,133.22,-0.0508,0.2227,-0.1645
6.383156,2.892256,136.1013,133.22,-0.0508,0.2227,-0.1645
6.422898,2.818014,134.9504,132.32,-0.0508,0.2227,-0.1645
6.434887,2.796547,134.6099,132.32,-0.0508,0.2227,-0.1645
6.379696,2.894156,136.1557,132.32,-0.0508,0.2227,-0.1645
6.284538,3.072638,138.8566,128.72,-0.0508,0.2227,-0.1645
6.254183,3.135302,139.7505,128.72,-0.0508,0.2227,-0.1645
6.219375,3.209432,140.7804,128.72,-0.0508,0.2227,-0.1645
6.287931,3.058024,138.6853,127.24,-0.0508,0.2227,-0.1645
6.328647,2.974374,137.4672,127.24,-0.0508,0.2227,-0.1645
6.365325,2.902162,136.3831,127.24,-0.0508,0.2227,-0.1645
6.395474,2.845052,135.5036,127.24,-0.0508,0.2227,-0.1645
6.288123,3.042356,138.5373,121.7,-0.0508,0.2227,-0.1645
6.334848,2.946636,137.1348,121.7,-0.0508,0.2227,-0.1645
6.334317,2.947616,137.1499,121.7,-0.0508,0.2227,-0.1645
6.321372,2.972872,137.529,114.26,-0.0156,0.0898,-0.1646
6.310655,2.994062,137.8441,114.26,-0.0156,0.0898,-0.1646
6.341977,2.931427,136.9126,114.26,-0.0156,0.0898,-0.1646
6.359511,2.897497,136.3973,119.34,-0.0156,0.0898,-0.1646
6.346766,2.921711,136.7678,119.34,-0.0156,0.0898,-0.1646
6.307799,2.996746,137.8997,119.34,-0.0156,0.0898,-0.1646
6.368515,2.874974,136.0807,119.34,-0.0156,0.0898,-0.1646
6.348038,2.91347,136.6737,114.12,-0.0156,0.0898,-0.1646
6.309599,2.987305,137.7908,114.12,-0.0156,0.0898,-0.1646
6.264214,3.078031,139.1219,114.12,-0.0156,0.0898,-0.1646
6.239815,3.129108,139.848,114.12,-0.0156,0.0898,-0.1646
6.259471,3.08692,139.2541,114.12,-0.0156,0.0898,-0.1646
6.289899,3.022917,138.3362,104.106,-0.0156,0.0898,-0.1646
6.21007,3.185798,140.6728,104.106,-0.0156,0.0898,-0.1646
6.2775,3.036655,138.5965,104.106,-0.0156,0.0898,-0.1646
6.260181,3.072321,139.1122,103.88,-0.0156,0.0898,-0.1646
6.239295,3.116107,139.7359,103.88,-0.0156,0.0898,-0.1646
6.22451,3.147888,140.1808,103.88,-0.0156,0.0898,-0.1646
6.179005,3.24785,141.5481,105.94,-0.0156,0.0898,-0.1646
6.21043,3.176269,140.5848,105.94,-0.0156,0.0898,-0.1646
6.228628,3.136142,140.0312,104.92,-0.0156,0.0898,-0.1646
6.220604,3.153506,140.273,104.92,-0.0156,0.0898,-0.1646
6.217807,3.159608,140.3575,104.92,-0.0156,0.0898,-0.1646
6.220604,3.153506,140.273,104.92,-0.0156,0.0898,-0.1646
5.635319,3.383419,148.9707,101.6,0.0117,0.1484,-0.1645
5.640605,3.373051,148.8272,101.6,0.0117,0.1484,-0.1645
5.642665,3.369023,148.7712,101.6,0.0117,0.1484,-0.1645
5.645506,3.363476,148.694,101.6,0.0117,0.1484,-0.1645
5.652037,3.35076,148.5163,95.7,0.0117,0.1484,-0.1645
5.650389,3.353961,148.5612,95.7,0.0117,0.1484,-0.1645
5.644487,3.36522,148.7199,95.7,0.0117,0.1484,-0.1645
5.670092,3.314499,148.0129,95.7,0.0117,0.1484,-0.1645
5.664146,3.325801,148.1743,98.84,0.0117,0.1484,-0.1645
5.704453,3.247615,147.0568,98.84,0.0117,0.1484,-0.1645
5.708688,3.239431,146.9381,98.84,0.0117,0.1484,-0.1645
5.708688,3.239431,146.9381,93.106,0.0117,0.1484,-0.1645
5.793655,3.311784,146.4804,93.106,0.0117,0.1484,-0.1645
5.833013,3.240512,145.4296,94.2,0.0117,0.1484,-0.1645
5.814915,3.272088,145.9055,94.2,0.0117,0.1484,-0.1645
5.799922,3.299708,146.3085,94.2,0.0117,0.1484,-0.1645
5.735122,3.421179,148.0321,94.2,0.0117,0.1484,-0.1645
5.706707,3.480659,148.8151,91.38,0.0117,0.1484,-0.1645
5.780596,3.319527,146.6991,91.38,0.0117,0.1484,-0.1645
5.753102,3.37363,147.4534,91.38,0.0117,0.1484,-0.1645
5.745737,3.388723,147.658,91.38,0.0117,0.1484,-0.1645
5.729373,3.422611,148.1122,86.48,0.0117,0.1484,-0.1645
5.74654,3.386217,147.6292,86.48,0.0117,0.1484,-0.1645
5.740902,3.397883,147.7862,86.48,0.0117,0.1484,-0.1645
5.758607,3.36095,147.2889,86.48,-0.0273,0.1367,-0.1645
5.752112,3.374166,147.4694,87.3,-0.0273,0.1367,-0.1645
5.72009,3.439919,148.3537,87.3,-0.0273,0.1367,-0.1645
5.780316,3.313076,146.6513,87.3,-0.0273,0.1367,-0.1645
5.808014,3.258357,145.8766,85.114,-0.0273,0.1367,-0.1645
5.918477,2.56018,137.8363,85.114,-0.0273,0.1367,-0.1645
5.92315,2.544502,137.6037,85.6,-0.0273,0.1367,-0.1645
5.971675,2.382046,135.125,85.6,-0.0273,0.1367,-0.1645
5.97299,2.377751,135.0574,85.6,-0.0273,0.1367,-0.1645
5.971675,2.382046,135.125,85.6,-0.0273,0.1367,-0.1645
5.329776,3.412224,153.1179,85.6,-0.0273,0.1367,-0.1645
5.40905,3.228285,150.7348,83.106,-0.0273,0.1367,-0.1645
5.410882,3.224208,150.6792,83.106,-0.0273,0.1367,-0.1645
5.43293,3.175357,150.0049,83.106,-0.0273,0.1367,-0.1645
5.452354,3.13378,149.413,84.62,-0.0273,0.1367,-0.1645
5.450257,3.134099,149.444,84.62,-0.0273,0.1367,-0.1645
5.467065,3.096856,148.9146,84.62,-0.0273,0.1367,-0.1645
5.438405,3.158658,149.7997,84.62,-0.0273,0.1367,-0.1645
5.396624,3.253259,151.0902,84.86,-0.0273,0.1367,-0.1645
5.390724,3.267573,151.276,84.86,-0.0273,0.1367,-0.1645
5.38463,3.28104,151.4573,84.86,-0.0273,0.1367,-0.1645
5.393598,3.258862,151.1727,79.126,-0.0273,0.1367,-0.1645
5.392858,3.259817,151.1898,79.126,-0.0273,0.1367,-0.1645
5.359764,3.340671,152.2211,79.12,-0.0273,0.1367,-0.1645
5.384101,3.278043,151.4424,79.12,-0.0703,0.2109,-0.1644
5.367485,3.319233,151.9648,79.12,-0.0703,0.2109,-0.1644
5.416295,3.195012,150.3827,79.12,-0.0703,0.2109,-0.1644
5.431654,3.158742,149.8919,78.88,-0.0703,0.2109,-0.1644
5.417458,3.191478,150.3397,78.88,-0.0703,0.2109,-0.1644
5.447029,3.121744,149.3887,78.88,-0.0703,0.2109,-0.1644
5.439183,3.139424,149.6368,78.88,-0.0703,0.2109,-0.1644
5.420568,3.181897,150.2234,74.3,-0.0703,0.2109,-0.1644
5.374119,3.291079,151.6723,74.3,-0.0703,0.2109,-0.1644
5.396603,3.234174,150.9476,74.3,-0.0703,0.2109,-0.1644
5.469543,3.055765,148.5413,74.3,-0.0703,0.2109,-0.1644
5.483243,3.025749,148.1016,74.3,-0.0703,0.2109,-0.1644
5.405809,3.190977,150.494,72.82,-0.0703,0.2109,-0.1644
5.37749,3.259566,151.3957,72.82,-0.0703,0.2109,-0.1644
5.439821,3.099632,149.3083,72.82,-0.0703,0.2109,-0.1644
5.393664,3.209138,150.7981,72.126,-0.0703,0.2109,-0.1644
5.383571,3.234434,151.1262,72.42,-0.0703,0.2109,-0.1644
5.42029,3.140943,149.9062,72.42,-0.0703,0.2109,-0.1644
5.418918,3.144247,149.951,72.42,-0.0703,0.2109,-0.1644
5.423228,3.133845,149.8097,72.42,-0.0703,0.2109,-0.1644
5.40625,3.17455,150.3611,71.28,-0.0703,0.2109,-0.1644
5.422726,3.134005,149.8179,71.28,-0.0703,0.2109,-0.1644
5.426641,3.12461,149.6895,71.28,-0.0703,0.2109,-0.1644
5.380548,3.234628,151.1688,71.76,-0.125,0.2031,-0.1644
5.40986,3.159516,150.1947,71.76,-0.125,0.2031,-0.1644
5.41153,3.155423,150.1398,71.76,-0.125,0.2031,-0.1644
5.380206,3.232035,151.154,71.76,-0.125,0.2031,-0.1644
5.392256,3.201125,150.7563,71.3,-0.125,0.2031,-0.1644
5.414458,3.145196,150.0194,71.3,-0.125,0.2031,-0.1644
5.368158,3.259884,151.5246,71.3,-0.125,0.2031,-0.1644
5.354174,3.296434,151.9806,71.3,-0.125,0.2031,-0.1644
5.348444,3.311422,152.1658,67.76,-0.125,0.2031,-0.1644
5.349044,3.309806,152.1461,66.98,-0.125,0.2031,-0.1644
5.348444,3.311422,152.1658,66.98,-0.125,0.2031,-0.1644
5.220576,3.438379,154.7646,66.98,-0.125,0.2031,-0.1644
5.203834,3.479575,155.2537,64.18,-0.125,0.2031,-0.1644
5.207848,3.46951,155.1359,64.18,-0.125,0.2031,-0.1644
5.223959,3.429432,154.6608,64.18,-0.125,0.2031,-0.1644
5.212873,3.451222,154.9517,64.18,-0.125,0.2031,-0.1644
5.194006,3.500701,155.5184,64.12,-0.125,0.2031,-0.1644
5.246193,3.359369,153.8937,64.12,-0.125,0.2031,-0.1644
5.285516,3.26159,152.6711,64.12,-0.125,0.2031,-0.1644
5.274177,3.288135,153.0168,64.12,-0.125,0.2031,-0.1644
5.276247,3.283181,152.9532,64.4,-0.125,0.2031,-0.1644
5.274177,3.288135,153.0168,64.4,-0.125,0.2031,-0.1644
5.13088,3.446127,156.0477,64.4,-0.125,0.2031,-0.1644
5.147276,3.404544,155.5594,64.4,-0.043,0.0664,-0.1644
5.158837,3.375563,155.2125,60.6,-0.043,0.0664,-0.1644
5.149185,3.399824,155.5028,60.6,-0.043,0.0664,-0.1644
5.120981,3.469706,156.3293,62.54,-0.043,0.0664,-0.1644
5.101848,3.522121,156.9064,62.54,-0.043,0.0664,-0.1644
5.152446,3.378735,155.3224,62.54,-0.043,0.0664,-0.1644
5.131769,3.432624,155.9517,61.74,-0.043,0.0664,-0.1644
5.108095,3.496765,156.6703,61.74,-0.043,0.0664,-0.1644
5.126418,3.444938,156.1023,61.74,-0.043,0.0664,-0.1644
5.125855,3.446484,156.1197,61.74,-0.043,0.0664,-0.1644
5.126418,3.444938,156.1023,61.74,-0.043,0.0664,-0.1644
4.997824,3.475682,158.0914,58.12,-0.043,0.0664,-0.1644
5.006047,3.453018,157.8442,58.12,-0.043,0.0664,-0.1644
5.015842,3.426315,157.5483,58.12,-0.043,0.0664,-0.1644
5.051583,3.330495,156.4502,59.88,-0.043,0.0664,-0.1644
5.054244,3.323491,156.3675,59.88,-0.043,0.0664,-0.1644
5.05818,3.313155,156.2448,59.88,-0.043,0.0664,-0.1644
5.039483,3.362947,156.827,59.88,-0.043,0.0664,-0.1644
5.027659,3.395127,157.1931,55.52,-0.043,0.0664,-0.1644
5.061447,3.301154,156.1207,55.52,-0.043,0.0664,-0.1644
5.034668,3.372682,156.9561,55.52,-0.043,0.0664,-0.1644
5.069012,3.278363,155.8632,56.22,-0.043,0.0664,-0.1644
5.049814,3.328496,156.4632,56.22,-0.043,0.0664,-0.1644
5.090038,3.218262,155.1561,53.74,0.0547,0.1211,-0.1644
5.065704,3.279172,155.9166,53.74,0.0547,0.1211,-0.1644
5.028876,3.38083,157.0891,53.74,0.0547,0.1211,-0.1644
5.047604,3.32536,156.4754,53.74,0.0547,0.1211,-0.1644
5.003293,3.452385,157.8797,54.18,0.0547,0.1211,-0.1644
5.031778,3.363759,156.9431,54.18,0.0547,0.1211,-0.1644
5.051678,3.304838,156.2861,54.18,0.0547,0.1211,-0.1644
5.063102,3.272163,155.9089,54.18,0.0547,0.1211,-0.1644
5.089619,3.197841,155.0229,54.74,0.0547,0.1211,-0.1644
5.05599,3.287801,156.114,54.74,0.0547,0.1211,-0.1644
5.031909,3.356573,156.897,54.74,0.0547,0.1211,-0.1644
5.040309,3.331522,156.6198,54.74,0.0547,0.1211,-0.1644
4.992439,3.472305,158.1486,54.74,0.0547,0.1211,-0.1644
5.086145,3.170913,154.8884,53.86,0.0547,0.1211,-0.1644
5.035967,3.303028,156.5034,53.86,0.0547,0.1211,-0.1644
5.066631,3.210553,155.4483,54.6,0.0547,0.1211,-0.1644
5.043427,3.277232,156.2294,54.6,0.0547,0.1211,-0.1644
4.965032,3.51265,158.7636,53.84,0.0547,0.1211,-0.1644
4.990507,3.422397,157.8883,53.84,0.0547,0.1211,-0.1644
4.990886,3.421149,157.8755,49.52,0.0547,0.1211,-0.1644
4.992498,3.415853,157.8214,49.52,0.0547,0.1211,-0.1644
5.002967,3.381538,157.4669,49.52,0.0547,0.1211,-0.1644
5.003438,3.380022,157.451,49.52,0.0547,0.1211,-0.1644
5.002307,3.383659,157.4892,50.1,-0.0508,0.1328,-0.1644
4.994363,3.409268,157.7558,50.1,-0.0508,0.1328,-0.1644
4.987715,3.43099,157.9784,50.1,-0.0508,0.1328,-0.1644
5.006273,3.369652,157.3475,50.1,-0.0508,0.1328,-0.1644
4.968892,3.489484,158.5804,45.2,-0.0508,0.1328,-0.1644
4.978739,3.455874,158.2502,45.2,-0.0508,0.1328,-0.1644
4.924067,3.642404,160.0231,45.2,-0.0508,0.1328,-0.1644
4.948783,3.551327,159.2034,45.2,-0.0508,0.1328,-0.1644
4.946141,3.55944,159.2839,44.58,-0.0508,0.1328,-0.1644
4.935853,3.59594,159.6205,44.58,-0.0508,0.1328,-0.1644
4.915808,3.668324,160.2674,42.104,-0.0508,0.1328,-0.1644
4.945812,3.556175,159.2712,42.104,-0.0508,0.1328,-0.1644
4.938969,3.580461,159.4959,42.104,-0.0508,0.1328,-0.1644
4.922974,3.637902,160.0155,42.62,-0.0508,0.1328,-0.1644
4.933087,3.600595,159.6834,42.62,-0.0508,0.1328,-0.1644
4.92361,3.634964,159.9918,42.62,-0.0508,0.1328,-0.1644
4.934887,3.593405,159.6209,42.62,-0.0508,0.1328,-0.1644
4.922939,3.636604,160.0094,41.36,-0.0508,0.1328,-0.1644
4.95032,3.535521,159.0967,41.36,-0.0508,0.1328,-0.1644
4.905818,3.692546,160.5246,41.36,-0.0508,0.1328,-0.1644
4.894145,3.73687,160.8981,41.36,-0.0508,0.1328,-0.1644
4.940254,3.557869,159.3585,41.116,-0.0508,0.1328,-0.1644
4.891677,3.732217,160.9099,41.116,-0.0508,0.1328,-0.1644
4.903265,3.682232,160.5094,41.116,-0.0508,0.1328,-0.1644
4.889773,3.733642,160.9427,41.116,-0.0859,0.1523,-0.1643
4.905751,3.65888,160.36,41.42,-0.0859,0.1523,-0.1643
4.945727,3.507098,159.0074,39.2,-0.0859,0.1523,-0.1643
4.873653,3.763708,161.304,39.2,-0.0859,0.1523,-0.1643
4.834131,3.922026,162.5329,39.2,-0.0859,0.1523,-0.1643
4.840364,3.895386,162.3376,39.2,-0.0859,0.1523,-0.1643
4.843163,3.883549,162.2496,38.22,-0.0859,0.1523,-0.1643
4.816193,3.997167,163.0769,38.22,-0.0859,0.1523,-0.1643
4.833819,3.919469,162.5264,38.22,-0.0859,0.1523,-0.1643
4.827528,3.946364,162.7215,38.22,-0.0859,0.1523,-0.1643
4.831083,3.931003,162.6109,38.22,-0.0859,0.1523,-0.1643
4.835459,3.912206,162.4741,36.8,-0.0859,0.1523,-0.1643
4.83702,3.905551,162.4252,36.8,-0.0859,0.1523,-0.1643
4.865322,3.785096,161.5157,36.8,-0.0859,0.1523,-0.1643
4.843065,3.875308,162.2156,34.114,-0.0859,0.1523,-0.1643
4.853441,3.831661,161.8857,34.114,-0.0859,0.1523,-0.1643
4.798366,4.062917,163.5665,34.114,-0.0859,0.1523,-0.1643
4.797294,4.06778,163.599,34.114,-0.0859,0.1523,-0.1643
4.500203,3.53399,165.7091,36.26,-0.0859,0.1523,-0.1643
4.462801,3.666213,166.7571,34.126,-0.0859,0.1523,-0.1643
4.477342,3.600211,166.3044,34.126,-0.0859,0.1523,-0.1643
4.462619,3.664881,166.7551,34.126,-0.0859,0.1523,-0.1643
4.460818,3.673064,166.8102,34.126,-0.0859,0.1523,-0.1643
4.484733,3.563903,166.0583,34.4,-0.043,0.1836,-0.1643
4.497326,3.509452,165.6574,34.4,-0.043,0.1836,-0.1643
4.494289,3.52222,165.7537,34.4,-0.043,0.1836,-0.1643
4.497326,3.509452,165.6574,34.4,-0.043,0.1836,-0.1643
4.491255,3.534836,165.8487,36.38,-0.043,0.1836,-0.1643
4.489254,3.539882,165.8985,44.102,-0.0312,0.2461,-0.1644
4.577409,3.1903,162.9666,44.102,-0.0312,0.2461,-0.1644
4.591116,3.142358,162.4945,45.42,-0.0312,0.2461,-0.1644
4.559732,3.254827,163.5711,45.42,-0.0312,0.2461,-0.1644
4.55319,3.279364,163.7928,45.42,-0.0312,0.2461,-0.1644
4.594204,3.12361,162.3444,45.42,-0.0312,0.2461,-0.1644
4.619416,3.03561,161.437,47.4,-0.0312,0.2461,-0.1644
4.603054,3.091919,162.0263,47.4,-0.0312,0.2461,-0.1644
4.656065,2.907411,160.0373,47.4,-0.0312,0.2461,-0.1644
4.621253,3.026308,161.3526,47.4,-0.0312,0.2461,-0.1644
4.682994,2.806408,158.8984,47.4,-0.0312,0.2461,-0.1644
4.684659,2.755919,158.5167,49.62,-0.0312,0.2461,-0.1644
4.655826,2.868119,159.7901,49.62,-0.0312,0.2461,-0.1644
4.661366,2.84546,159.5443,49.62,-0.0312,0.2461,-0.1644
4.693501,2.715134,158.0632,48.34,-0.0312,0.2461,-0.1644
4.679343,2.769376,158.707,48.34,-0.0312,0.2461,-0.1644
4.706245,2.664511,157.4529,48.34,-0.0312,0.2461,-0.1644
4.710833,2.643366,157.2062,51.126,-0.0312,0.2461,-0.1644
4.707935,2.654153,157.3427,51.126,-0.0312,0.2461,-0.1644
4.712355,2.637621,157.1335,53.4,-0.0312,0.2461,-0.1644
4.761703,2.454064,154.6681,53.4,-0.0312,0.2461,-0.1644
4.746815,2.504897,155.4003,53.4,-0.0312,0.2461,-0.1644
4.768557,2.428683,154.3055,53.4,-0.0312,0.2461,-0.1644
4.757935,2.464551,154.8342,54.36,-0.0195,0.1758,-0.1644
4.726755,2.571883,156.3415,54.36,-0.0195,0.1758,-0.1644
4.71831,2.602579,156.7471,54.36,-0.0195,0.1758,-0.1644
4.691471,2.701641,158.0012,54.36,-0.0195,0.1758,-0.1644
4.707469,2.6398,157.2406,56.36,-0.0195,0.1758,-0.1644
4.719942,2.592895,156.6392,56.36,-0.0195,0.1758,-0.1644
4.724237,2.577087,156.4311,56.36,-0.0195,0.1758,-0.1644
4.706832,2.640692,157.2593,56.36,-0.0195,0.1758,-0.1644
4.688664,2.709122,158.1072,56.114,-0.0195,0.1758,-0.1644
4.74867,2.475078,155.1042,56.114,-0.0195,0.1758,-0.1644
4.747976,2.469686,155.0697,56.114,-0.0195,0.1758,-0.1644
4.749765,2.463348,154.9792,60.2,-0.0195,0.1758,-0.1644
4.763138,2.416277,154.2949,60.2,-0.0195,0.1758,-0.1644
4.743987,2.482188,155.256,62.11,-0.0195,0.1758,-0.1644
4.755717,2.440468,154.6595,62.11,-0.0195,0.1758,-0.1644
4.766196,2.403929,154.121,62.11,-0.0195,0.1758,-0.1644
4.74374,2.480875,155.2492,62.11,-0.0195,0.1758,-0.1644
4.730212,2.529054,155.9206,63.102,-0.0195,0.1758,-0.1644
4.79496,2.292323,152.4675,63.102,-0.0195,0.1758,-0.1644
4.802975,2.266046,152.0375,63.102,-0.0195,0.1758,-0.1644
4.798052,2.281971,152.3002,63.102,-0.0195,0.1758,-0.1644
4.792659,2.299563,152.5867,67.48,-0.0195,0.1758,-0.1644
4.771429,2.36947,153.6929,67.48,-0.0195,0.1758,-0.1644
4.767143,2.384108,153.9159,67.48,-0.0195,0.1758,-0.1644
4.792439,2.297043,152.5653,67.48,-0.0586,0.1328,-0.1646
4.740104,2.469974,155.2226,70.22,-0.0586,0.1328,-0.1646
4.770574,2.359652,153.615,70.22,-0.0586,0.1328,-0.1646
4.827397,2.163783,150.4361,70.22,-0.0586,0.1328,-0.1646
